sample_id,profile_id,time_index,torque_proxy_nm,voltage_v,current_a,temperature_c,is_allowed
3717,1015,371.6,29.024927,17.106549,4.965772,12.457271,1
3718,1015,371.7,5.316716,17.106549,5.173112,12.484804,1
3719,1015,371.8,5.099707,21.994135,5.580523,12.45716,1
3720,1015,371.9,4.502933,17.106549,5.817356,12.707853,1
3721,1015,372.0,6.510264,17.106549,6.239764,12.457782,1
3722,1015,372.1,3.20088,26.88172,6.766526,12.181544,1
3723,1015,372.2,2.387097,21.994135,7.40828,12.429626,1
3724,1015,372.3,2.350929,17.106549,8.064442,12.457271,1
3725,1015,372.4,0.452102,21.994135,8.122882,12.457271,1
3726,1015,372.5,0.217009,21.994135,7.950781,12.484804,1
3727,1015,372.6,0.868035,21.994135,7.419236,12.401999,1
3728,1015,372.7,1.573314,21.994135,6.955242,12.429626,1
3729,1015,372.8,2.658358,21.994135,6.756634,12.623497,1
3730,1015,372.9,6.239003,17.106549,6.130852,12.457271,1
3731,1015,373.0,3.960411,21.994135,5.873751,12.568687,1
3732,1015,373.1,7.776149,26.88172,5.348837,12.429626,1
3733,1015,373.2,5.099707,21.994135,4.971061,12.485426,1
3734,1015,373.3,9.494135,26.88172,4.783471,12.623831,1
3735,1015,373.4,5.804985,21.994135,4.356399,12.484804,1
3736,1015,373.5,13.418377,26.88172,3.924247,12.457271,1
3737,1015,373.6,9.584555,17.106549,3.703777,12.374387,1
3738,1015,373.7,9.674976,21.994135,3.831225,12.567839,1
3739,1015,373.8,9.855816,12.218964,4.313969,12.485426,1
3740,1015,373.9,8.951613,17.106549,4.719621,12.429138,1
3741,1015,374.0,1.663734,17.106549,5.031246,12.264099,1
3742,1015,374.1,7.233627,31.769306,5.352408,12.484804,1
3743,1015,374.2,3.797654,26.88172,5.610833,12.484804,1
3744,1015,374.3,3.038123,7.331378,6.000494,12.513605,1
3745,1015,374.4,3.526393,17.106549,6.406374,12.429626,1
3746,1015,374.5,1.302053,17.106549,6.828728,12.429138,1
3747,1015,374.6,0.325513,17.106549,6.985401,12.429626,1
3748,1015,374.7,1.898827,21.994135,7.377259,11.843149,1
3749,1015,374.8,1.717986,26.88172,7.318741,12.51296,1
3750,1015,374.9,3.074291,12.218964,7.346758,12.457271,1
3751,1016,375.0,2.441349,21.994135,7.043637,12.484932,1
3752,1016,375.1,3.363636,12.218964,6.765114,12.457271,1
3753,1016,375.2,7.414467,17.106549,6.695903,12.45716,1
3754,1016,375.3,5.045455,21.994135,6.408611,12.457271,1
3755,1016,375.4,5.696481,26.88172,6.166983,12.401999,1
3756,1016,375.5,10.036657,26.88172,5.651558,12.484804,1
3757,1016,375.6,2.115836,21.994135,5.09541,12.512465,1
3758,1016,375.7,10.579179,21.994135,4.5955,12.429752,1
3759,1016,375.8,14.937439,21.994135,4.230656,12.457271,1
3760,1016,375.9,10.307918,26.88172,3.907777,12.124182,1
3761,1016,376.0,6.184751,17.106549,4.058904,12.484804,1
3762,1016,376.1,5.967742,21.994135,4.368446,12.484804,1
3763,1016,376.2,5.533724,17.106549,4.8637,12.457271,1
3764,1016,376.3,5.316716,17.106549,5.120664,12.456671,1
3765,1016,376.4,8.499511,12.218964,5.69409,13.719356,1
3766,1016,376.5,4.394428,17.106549,5.966959,12.457688,1
3767,1016,376.6,8.22825,21.994135,6.180912,12.372938,1
3768,1016,376.7,4.973118,12.218964,6.793304,12.539917,1
3769,1016,376.8,7.486804,26.88172,7.557683,12.429626,1
3770,1016,376.9,1.519062,7.331378,8.07214,12.484804,1
3771,1016,377.0,0.904203,21.994135,8.024055,12.484804,1
3772,1016,377.1,0.723363,17.106549,7.816852,12.48422,1
3773,1016,377.2,0.415934,21.994135,7.201936,12.512353,1
3774,1016,377.3,3.164712,65.982405,7.125238,12.205779,1
3775,1016,377.4,4.159335,17.106549,6.563301,12.45716,1
3776,1016,377.5,5.51564,21.994135,6.221361,12.45716,1
3777,1016,377.6,9.620723,17.106549,5.827203,12.51296,1
3778,1016,377.7,4.93695,26.88172,5.419823,12.484804,1
3779,1016,377.8,5.153959,17.106549,5.019838,12.484804,1
3780,1016,377.9,5.479472,26.88172,4.588737,12.456671,1
3781,1016,378.0,9.222874,17.106549,4.190944,12.484804,1
3782,1016,378.1,9.584555,21.994135,3.901659,12.568687,1
3783,1016,378.2,9.584555,26.88172,3.700551,12.458583,1
3784,1016,378.3,5.804985,21.994135,3.883247,12.457271,1
3785,1016,378.4,9.494135,26.88172,4.297325,12.45716,1
3786,1016,378.5,5.370968,17.106549,4.81483,12.484804,1
3787,1016,378.6,11.392962,21.994135,5.041207,12.484804,1
3788,1016,378.7,4.231672,21.994135,5.257393,12.484804,1
3789,1016,378.8,3.634897,21.994135,5.660428,12.596251,1
3790,1016,378.9,2.983871,12.218964,6.153022,12.484804,1
3791,1016,379.0,3.345552,21.994135,6.527169,12.484804,1
3792,1016,379.1,3.580645,21.994135,6.820327,13.322971,1
3793,1016,379.2,0.542522,26.88172,6.985401,12.511784,1
3794,1016,379.3,0.596774,17.106549,7.30044,12.484932,1
3795,1016,379.4,1.193548,17.106549,7.362674,12.484804,1
3796,1016,379.5,1.790323,12.218964,7.238991,12.512465,1
3797,1016,379.6,4.430596,26.88172,7.007594,12.484804,1
3798,1016,379.7,6.148583,17.106549,6.897646,12.429138,1
3799,1016,379.8,6.962366,26.88172,6.404136,12.51296,1
3800,1016,379.9,8.409091,12.218964,6.34869,12.346745,1
3801,1016,380.0,9.132454,21.994135,5.917916,12.484804,1
3802,1016,380.1,10.217498,21.994135,5.698283,12.679186,1
3803,1016,380.2,6.239003,21.994135,4.998378,12.457271,1
3804,1016,380.3,10.579179,17.106549,4.529529,12.51296,1
3805,1016,380.4,6.076246,21.994135,4.054782,12.484654,1
3806,1016,380.5,6.293255,21.994135,3.975053,12.484804,1
3807,1016,380.6,6.130499,21.994135,4.016305,12.512465,1
3808,1016,380.7,10.127077,21.994135,4.42819,12.512465,1
3809,1016,380.8,5.533724,21.994135,4.8637,12.51296,1
3810,1016,380.9,1.772239,31.769306,5.279158,12.541139,1
3811,1016,381.0,4.774194,21.994135,5.579666,12.291633,1
3812,1016,381.1,4.231672,26.88172,5.950522,12.51296,1
3813,1016,381.2,6.058162,17.106549,6.334752,12.595652,1
3814,1016,381.3,2.875367,21.994135,6.774641,12.457271,1
3815,1016,381.4,3.888074,7.331378,7.435317,12.484804,1
3816,1016,381.5,1.302053,21.994135,8.194908,12.484804,1
3817,1016,381.6,0.452102,17.106549,8.053771,12.261805,1
3818,1016,381.7,0.994624,21.994135,7.718131,12.51296,1
3819,1016,381.8,1.898827,17.106549,7.194303,12.260801,1
3820,1016,381.9,1.898827,17.106549,6.853172,12.512465,1
3821,1016,382.0,2.658358,17.106549,6.489731,12.678797,1
3822,1016,382.1,5.786901,17.106549,6.161169,12.568687,1
3823,1016,382.2,4.340176,26.88172,5.71001,12.51296,1
3824,1016,382.3,7.956989,7.331378,5.275084,12.51296,1
3825,1016,382.4,8.680352,21.994135,5.016982,12.484804,1
3826,1016,382.5,5.533724,21.994135,4.637415,12.540621,1
3827,1016,382.6,9.855816,26.88172,4.281731,12.879449,1
3828,1016,382.7,5.859238,26.88172,3.907165,12.51296,1
3829,1016,382.8,9.403715,26.88172,3.628847,12.485316,1
3830,1016,382.9,9.403715,17.106549,3.774058,12.484804,1
3831,1016,383.0,9.494135,17.106549,4.297325,12.42856,1
3832,1016,383.1,8.861193,26.88172,4.718103,12.484804,1
3833,1016,383.2,8.13783,17.106549,5.09541,13.772706,1
3834,1016,383.3,7.233627,21.994135,5.530212,12.484804,1
3835,1016,383.4,6.148583,26.88172,5.769111,12.484804,1
3836,1016,383.5,4.701857,17.106549,6.02235,12.121099,1
3837,1016,383.6,3.345552,26.88172,6.391815,11.732375,1
3838,1016,383.7,0.415934,21.994135,6.858747,12.623282,1
3839,1016,383.8,0.452102,17.106549,7.157018,12.429532,1
3840,1016,383.9,1.265885,17.106549,7.271587,12.42991,1
3841,1016,384.0,2.170088,12.218964,7.369808,12.595734,1
3842,1016,384.1,3.345552,12.218964,7.193307,12.540621,1
3843,1016,384.2,0.904203,17.106549,6.982323,12.623707,1
3844,1016,384.3,8.734604,26.88172,6.811916,12.457271,1
3845,1016,384.4,4.502933,31.769306,6.616589,12.956876,1
3846,1016,384.5,5.208211,21.994135,6.371601,13.095295,1
3847,1016,384.6,9.494135,21.994135,5.944498,12.512353,1
3848,1016,384.7,2.025415,12.218964,5.598899,12.484804,1
3849,1016,384.8,6.347507,12.218964,4.9701,12.259306,1
3850,1016,384.9,6.40176,17.106549,4.544272,11.870682,1
3851,1016,385.0,6.347507,26.88172,4.149701,12.540508,1
3852,1016,385.1,23.274194,26.88172,4.010353,12.484804,1
3853,1016,385.2,6.184751,12.218964,4.078279,12.512465,1
3854,1016,385.3,5.967742,21.994135,4.440043,12.177236,1
3855,1016,385.4,9.494135,26.88172,4.962404,12.484804,1
3856,1016,385.5,8.589932,17.106549,5.133245,12.512465,1
3857,1016,385.6,4.93695,12.218964,5.722964,12.790173,1
3858,1016,385.7,4.177419,26.88172,5.966159,12.429532,1
3859,1016,385.8,10.904692,17.106549,6.399285,11.935601,1
3860,1016,385.9,4.521017,17.106549,6.982323,12.512465,1
3861,1016,386.0,3.255132,12.218964,7.698917,12.42856,1
3862,1016,386.1,1.085044,12.218964,8.044868,12.484804,1
3863,1016,386.2,0.48827,17.106549,8.12641,12.512465,1
3864,1016,386.3,0.632942,21.994135,7.642862,12.484804,1
3865,1016,386.4,1.247801,17.106549,7.201936,12.484804,1
3866,1016,386.5,2.115836,17.106549,6.947338,12.540508,1
3867,1016,386.6,4.792278,21.994135,6.527901,12.706699,1
3868,1016,386.7,3.472141,12.218964,6.096859,12.56817,1
3869,1016,386.8,10.000489,21.994135,5.723381,12.484804,1
3870,1016,386.9,8.04741,21.994135,5.323319,12.484804,1
3871,1016,387.0,5.370968,21.994135,5.011265,12.934593,1
3872,1016,387.1,1.862659,17.106549,4.642049,12.93732,1
3873,1016,387.2,9.403715,17.106549,4.080622,12.484804,1
3874,1016,387.3,5.642229,17.106549,3.774058,12.568299,1
3875,1016,387.4,9.674976,12.218964,3.733968,12.512353,1
3876,1016,387.5,9.765396,21.994135,3.926073,12.818398,1
3877,1016,387.6,9.403715,21.994135,4.361331,12.649842,1
3878,1016,387.7,5.370968,17.106549,4.961441,12.484804,1
3879,1016,387.8,4.882698,12.218964,5.204877,12.484804,1
3880,1016,387.9,4.177419,26.88172,5.388438,12.120752,1
3881,1016,388.0,5.877322,17.106549,5.695348,11.649589,1
3882,1016,388.1,2.766862,12.218964,6.177046,12.51296,1
3883,1016,388.2,1.898827,17.106549,6.581475,12.512465,1
3884,1016,388.3,0.97654,26.88172,6.874403,12.512465,1
3885,1016,388.4,0.126588,12.218964,7.016112,12.12148,1
3886,1016,388.5,1.356305,21.994135,7.239321,12.239878,1
3887,1016,388.6,1.356305,17.106549,7.339276,12.540621,1
3888,1016,388.7,3.345552,17.106549,7.329504,12.484804,1
3889,1016,388.8,0.922287,17.106549,6.890369,12.706581,1
3890,1016,388.9,12.930108,12.218964,6.700183,12.484804,1
3891,1016,389.0,7.685728,17.106549,6.460586,12.512465,1
3892,1016,389.1,8.861193,26.88172,6.407492,12.51296,1
3893,1016,389.2,6.021994,21.994135,6.018382,12.512465,1
3894,1016,389.3,10.217498,17.106549,5.498588,12.484804,1
3895,1016,389.4,2.061584,17.106549,4.825238,12.512465,1
3896,1016,389.5,6.618768,21.994135,4.667708,12.484932,1
3897,1016,389.6,10.76002,12.218964,4.168655,12.512465,1
3898,1016,389.7,6.184751,26.88172,3.910832,12.124715,1
3899,1016,389.8,2.025415,17.106549,4.054782,12.512465,1
3900,1016,389.9,9.855816,17.106549,4.466863,12.512465,1
3901,1016,390.0,9.313294,21.994135,5.009835,12.484804,1
3902,1016,390.1,5.208211,21.994135,5.181878,12.681748,1
3903,1016,390.2,1.681818,12.218964,5.760824,14.191427,1
3904,1016,390.3,6.962366,21.994135,6.090587,12.45716,1
3905,1016,390.4,3.526393,26.88172,6.439846,12.817909,1
3906,1016,390.5,4.701857,17.106549,6.932537,12.512353,1
3907,1016,390.6,3.345552,21.994135,7.806761,12.90202,1
3908,1016,390.7,1.356305,17.106549,7.791139,12.597001,1
3909,1016,390.8,0.723363,21.994135,8.090763,12.484804,1
3910,1016,390.9,0.542522,21.994135,7.474731,12.484804,1
3911,1016,391.0,2.441349,17.106549,7.150673,12.122069,1
3912,1016,391.1,2.332845,21.994135,6.908719,11.760036,1
3913,1016,391.2,4.792278,17.106549,6.527901,12.540621,1
3914,1016,391.3,5.696481,17.106549,6.052027,12.484804,1
3915,1016,391.4,4.340176,17.106549,5.649867,12.45716,1
3916,1016,391.5,14.81085,17.106549,5.253302,12.931059,1
3917,1016,391.6,9.132454,17.106549,4.96096,11.750483,1
3918,1016,391.7,9.494135,17.106549,4.652843,12.56817,1
3919,1016,391.8,5.750733,21.994135,4.142211,12.484804,1
3920,1016,391.9,5.804985,17.106549,3.831225,12.45716,1
3921,1016,392.0,5.804985,7.331378,3.74036,12.512465,1
3922,1016,392.1,5.859238,17.106549,3.967232,12.484332,1
3923,1016,392.2,5.696481,17.106549,4.487671,12.374325,1
3924,1016,392.3,8.680352,21.994135,4.965772,12.512353,1
3925,1016,392.4,7.956989,17.106549,5.05304,12.484804,1
3926,1016,392.5,6.871945,7.331378,5.28142,12.512465,1
3927,1016,392.6,8.608016,21.994135,6.021954,12.456671,1
3928,1016,392.7,4.611437,12.218964,6.110948,12.484804,1
3929,1016,392.8,2.007331,26.88172,6.391815,12.260801,1
3930,1016,392.9,1.537146,26.88172,6.767938,12.483245,1
3931,1016,393.0,0.108504,26.88172,7.327549,12.484804,1
3932,1016,393.1,1.265885,21.994135,7.340577,12.512353,1
3933,1016,393.2,1.989247,21.994135,7.362674,12.45716,1
3934,1016,393.3,3.435973,17.106549,7.165357,12.203972,1
3935,1016,393.4,5.153959,21.994135,7.078145,12.512465,1
3936,1016,393.5,3.526393,17.106549,6.634976,12.486244,1
3937,1016,393.6,10.380254,17.106549,6.445778,12.484804,1
3938,1016,393.7,5.045455,21.994135,6.170081,12.429532,1
3939,1016,393.8,10.127077,17.106549,5.907815,12.51296,1
3940,1016,393.9,6.239003,17.106549,5.499022,12.512465,1
3941,1016,394.0,6.40176,26.88172,4.859769,12.540621,1
3942,1016,394.1,10.488759,7.331378,4.390809,12.429532,1
3943,1016,394.2,2.097752,12.218964,4.060081,12.65103,1
3944,1016,394.3,6.40176,36.656891,4.045935,12.484804,1
3945,1016,394.4,10.217498,26.88172,4.076522,12.484804,1
3946,1016,394.5,9.494135,21.994135,4.391353,12.651492,1
3947,1016,394.6,5.262463,31.769306,4.916945,12.318143,1
3948,1016,394.7,8.861193,21.994135,5.332734,12.734501,1
3949,1016,394.8,11.013196,17.106549,5.826383,12.512465,1
3950,1016,394.9,4.014663,21.994135,6.015206,12.512465,1
3951,1016,395.0,3.363636,12.218964,6.43762,12.650909,1
3952,1016,395.1,4.973118,17.106549,7.192975,12.484332,1
3953,1016,395.2,3.345552,12.218964,7.875006,12.512353,1
3954,1016,395.3,2.152004,21.994135,8.071548,12.484804,1
3955,1016,395.4,0.0,17.106549,8.087219,12.344872,1
3956,1016,395.5,1.537146,21.994135,7.456492,12.51296,1
3957,1016,395.6,2.170088,17.106549,7.171689,12.315995,1
3958,1016,395.7,4.810362,26.88172,6.838866,12.484804,1
3959,1016,395.8,4.973118,17.106549,6.481996,12.484804,1
3960,1016,395.9,6.148583,26.88172,6.021954,12.540621,1
3961,1016,396.0,7.414467,21.994135,5.684432,12.512465,1
3962,1016,396.1,4.991202,21.994135,5.246932,12.512465,1
3963,1016,396.2,5.208211,26.88172,4.81483,12.484804,1
3964,1016,396.3,9.313294,17.106549,4.472208,12.512465,1
3965,1016,396.4,9.946237,26.88172,4.236299,12.56817,1
3966,1016,396.5,5.804985,21.994135,3.816231,12.344872,1
3967,1016,396.6,9.674976,17.106549,3.751839,12.512353,1
3968,1016,396.7,9.494135,21.994135,3.903495,12.484804,1
3969,1016,396.8,5.750733,17.106549,4.457226,12.288334,1
3970,1016,396.9,5.153959,17.106549,4.866155,12.56817,1
3971,1016,397.0,8.22825,21.994135,5.532371,12.34542,1
3972,1016,397.1,7.052786,17.106549,5.555639,12.484804,1
3973,1016,397.2,8.22825,21.994135,5.88594,12.512353,1
3974,1016,397.3,4.430596,26.88172,6.090979,12.457413,1
3975,1016,397.4,1.790323,17.106549,6.636776,12.908821,1
3976,1016,397.5,1.356305,17.106549,6.899723,12.512353,1
3977,1016,397.6,0.0,21.994135,7.257777,12.48422,1
3978,1016,397.7,1.175464,26.88172,7.23503,12.540014,1
3979,1016,397.8,1.573314,12.218964,7.287667,12.429752,1
3980,1016,397.9,3.978495,46.432063,7.070041,12.679038,1
3981,1016,398.0,5.244379,26.88172,7.054481,12.56817,1
3982,1016,398.1,6.058162,21.994135,6.593442,12.264099,1
3983,1016,398.2,7.324047,17.106549,6.275268,12.512465,1
3984,1016,398.3,9.584555,21.994135,6.498927,12.511881,1
3985,1016,398.4,6.239003,21.994135,6.001688,12.512353,1
3986,1016,398.5,6.239003,12.218964,5.451028,12.795818,1
3987,1016,398.6,10.488759,26.88172,4.726197,12.484804,1
3988,1016,398.7,14.557674,21.994135,4.288421,12.484804,1
3989,1016,398.8,10.127077,21.994135,3.875858,12.400472,1
3990,1016,398.9,6.293255,17.106549,3.984057,12.540014,1
3991,1016,399.0,18.228739,26.88172,4.152578,12.45716,1
3992,1016,399.1,5.967742,17.106549,4.632261,12.45708,1
3993,1016,399.2,9.313294,17.106549,5.15924,12.540014,1
3994,1016,399.3,8.589932,12.218964,5.405259,12.623912,1
3995,1016,399.4,7.776149,17.106549,5.719624,12.540014,1
3996,1016,399.5,1.302053,21.994135,6.112902,12.512353,1
3997,1016,399.6,3.472141,17.106549,6.525705,12.512353,1
3998,1016,399.7,2.604106,26.88172,7.100385,12.037086,1
3999,1016,399.8,1.627566,21.994135,7.943266,12.484332,1
4000,1016,399.9,0.813783,12.218964,7.998112,13.224954,1
4001,1017,400.0,0.632942,17.106549,8.124352,12.429532,1
4002,1017,400.1,1.175464,17.106549,7.446233,12.540014,1
4003,1017,400.2,2.441349,17.106549,7.082194,12.512465,1
4004,1017,400.3,4.159335,26.88172,6.69733,12.540014,1
4005,1017,400.4,4.882698,12.218964,6.372726,12.62455,1
4006,1017,400.5,6.058162,21.994135,6.040174,12.512353,1
4007,1017,400.6,7.324047,17.106549,5.577525,12.6231,1
4008,1017,400.7,1.681818,21.994135,5.133245,12.42856,1
4009,1017,400.8,9.042033,21.994135,4.8637,10.881801,1
4010,1017,400.9,5.696481,21.994135,4.487671,12.540014,1
4011,1017,401.0,9.403715,31.769306,3.961809,12.512353,1
4012,1017,401.1,5.696481,26.88172,3.734608,12.429469,1
4013,1017,401.2,9.855816,21.994135,3.82061,13.153266,1
4014,1017,401.3,9.494135,21.994135,3.927898,12.512465,1
4015,1017,401.4,12.532258,21.994135,4.361879,12.540014,1
4016,1017,401.5,1.73607,21.994135,5.120664,12.291633,1
4017,1017,401.6,7.504888,26.88172,5.204877,12.512353,1
4018,1017,401.7,1.356305,17.106549,5.596766,13.322271,1
4019,1017,401.8,3.526393,21.994135,5.75875,12.512353,1
4020,1017,401.9,4.159335,21.994135,6.295791,12.540014,1
4021,1017,402.0,1.790323,17.106549,6.636776,12.456671,1
4022,1017,402.1,1.265885,17.106549,7.069365,12.540014,1
4023,1017,402.2,0.271261,17.106549,7.155348,12.540014,1
4024,1017,402.3,1.537146,26.88172,7.31319,12.540014,1
4025,1017,402.4,1.681818,26.88172,7.434032,12.57092,1
4026,1017,402.5,2.115836,31.769306,7.273558,12.429027,1
4027,1017,402.6,2.766862,26.88172,6.957302,12.071772,1
4028,1017,402.7,6.419844,12.218964,6.578207,12.484804,1
4029,1017,402.8,8.13783,17.106549,6.570577,12.345577,1
4030,1017,402.9,5.642229,12.218964,6.460586,12.484804,1
4031,1017,403.0,9.946237,17.106549,5.810371,12.540014,1
4032,1017,403.1,9.946237,12.218964,5.15924,12.512353,1
4033,1017,403.2,6.347507,12.218964,4.811852,12.540014,1
4034,1017,403.3,10.94086,17.106549,4.506264,12.343998,1
4035,1017,403.4,10.579179,21.994135,4.062433,12.512465,1
4036,1017,403.5,6.40176,21.994135,4.081207,12.648577,1
4037,1017,403.6,33.817204,12.218964,4.116177,12.512465,1
4038,1017,403.7,9.674976,17.106549,4.568912,12.512353,1
4039,1017,403.8,13.038612,21.994135,5.15924,12.512353,1
4040,1017,403.9,8.861193,21.994135,5.440939,12.540014,1
4041,1017,404.0,7.776149,21.994135,5.83867,12.596348,1
4042,1017,404.1,1.356305,17.106549,6.24971,12.484708,1
4043,1017,404.2,5.877322,26.88172,6.569849,13.069065,1
4044,1017,404.3,4.249756,12.218964,7.193639,12.511881,1
4045,1017,404.4,1.73607,41.544477,7.883798,12.762528,1
4046,1017,404.5,1.627566,12.218964,8.108459,12.512465,1
4047,1017,404.6,0.162757,17.106549,8.191118,12.512353,1
4048,1017,404.7,0.651026,21.994135,7.478565,12.540014,1
4049,1017,404.8,2.62219,17.106549,7.023598,12.514289,1
4050,1017,404.9,4.249756,7.331378,6.806303,12.76755,1
4051,1017,405.0,2.983871,12.218964,6.350194,12.540014,1
4052,1017,405.1,8.608016,17.106549,5.958546,12.65083,1
4053,1017,405.2,7.414467,17.106549,5.56552,12.429532,1
4054,1017,405.3,5.099707,17.106549,5.181878,12.623912,1
4055,1017,405.4,1.862659,7.331378,4.868119,12.540014,1
4056,1017,405.5,9.042033,21.994135,4.28675,12.484708,1
4057,1017,405.6,9.313294,21.994135,3.889394,12.540014,1
4058,1017,405.7,9.946237,26.88172,3.875858,12.540014,1
4059,1017,405.8,12.785435,21.994135,3.529399,12.679628,1
4060,1017,405.9,1.953079,21.994135,4.088809,12.539445,1
4061,1017,406.0,13.291789,21.994135,4.61055,12.512353,1
4062,1017,406.1,5.153959,21.994135,5.124395,12.540014,1
4063,1017,406.2,7.414467,12.218964,5.099628,12.288462,1
4064,1017,406.3,3.851906,56.207234,5.410118,13.040639,1
4065,1017,406.4,5.606061,31.769306,6.007258,12.540014,1
4066,1017,406.5,4.249756,26.88172,6.404882,12.540014,1
4067,1017,406.6,1.627566,12.218964,6.585103,12.567692,1
4068,1017,406.7,0.48827,12.218964,6.886207,12.765158,1
4069,1017,406.8,0.271261,21.994135,7.293565,13.194922,1
4070,1017,406.9,2.025415,17.106549,7.414082,11.71656,1
4071,1017,407.0,1.627566,12.218964,7.326571,12.512353,1
4072,1017,407.1,4.159335,21.994135,7.152343,12.512465,1
4073,1017,407.2,5.3348,17.106549,6.964852,12.677992,1
4074,1017,407.3,6.600684,21.994135,6.539966,12.955217,1
4075,1017,407.4,4.44868,17.106549,6.259641,12.540014,1
4076,1017,407.5,13.038612,17.106549,6.355083,12.540014,1
4077,1017,407.6,10.488759,12.218964,5.998503,12.23252,1
4078,1017,407.7,10.669599,17.106549,5.319279,12.540014,1
4079,1017,407.8,10.398338,21.994135,4.641534,12.708507,1
4080,1017,407.9,6.239003,17.106549,4.235735,12.512353,1
4081,1017,408.0,6.293255,17.106549,4.012735,12.512353,1
4082,1017,408.1,10.398338,17.106549,3.983457,12.567578,1
4083,1017,408.2,5.967742,21.994135,4.088809,12.540014,1
4084,1017,408.3,9.765396,17.106549,4.787963,12.540014,1
4085,1017,408.4,9.042033,17.106549,5.114596,12.540014,1
4086,1017,408.5,8.861193,12.218964,5.495546,12.595387,1
4087,1017,408.6,7.595308,17.106549,5.744213,12.511784,1
4088,1017,408.7,3.906158,21.994135,6.112902,12.302687,1
4089,1017,408.8,5.42522,26.88172,6.678041,12.540014,1
4090,1017,408.9,4.430596,17.106549,7.478565,12.429469,1
