sample_id,profile_id,time_index,vehicle_speed_m_s,acceleration_m_s2,slope_rad,motor_speed_rpm,motor_torque_nm,motor_efficiency,drivetrain_efficiency,is_allowed
3667,3,1651654905,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3668,3,1651654916,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3669,3,1651654920,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3670,3,1651654921,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3671,3,1651654925,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3672,3,1651654941,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3673,3,1651654946,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3674,3,1651654948,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3675,3,1651654957,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3676,3,1651654958,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3677,3,1651654966,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3678,3,1651654973,0.0,0.0,0.0,0.0,3.061063,1.0,0.9312,1
3679,3,1651655021,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3680,3,1651655030,0.0,0.0,0.0,0.0,21.847842,1.0,0.9312,1
3681,3,1651655060,15.088889,-0.052778,-0.04726,6351.867147,0.472146,0.041004,0.038183,0
3682,3,1651655082,15.277778,0.175,-0.101798,6431.382421,26.979468,0.699426,0.651306,0
3683,3,1651655102,12.352778,0.169444,-0.09561,5200.065023,34.438273,0.859015,0.799914,0
3684,3,1651655109,13.777778,-0.391667,-0.065055,5799.937601,-0.267197,1.0,0.9312,1
3685,3,1651655110,13.386111,0.880556,-0.056715,5635.060343,5.128023,0.41335,0.384912,0
3686,3,1651655135,0.0,0.0,0.0,0.0,-0.493261,1.0,0.9312,1
3687,3,1651655136,0.0,0.0,0.0,0.0,-0.08221,1.0,0.9312,1
3688,3,1651655141,0.0,0.0,0.0,0.0,-1.1e-05,1.0,0.9312,1
3689,3,1651655147,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3690,3,1651655154,4.619444,0.293056,-0.086646,1944.616176,64.734601,0.923851,0.86029,0
3691,3,1651655161,10.572222,0.236111,0.0,4450.516635,25.239444,0.870297,0.81042,0
3692,3,1651655165,13.477778,0.375,0.0,5673.648638,14.423029,0.658478,0.613175,0
3693,3,1651655171,15.288889,-0.116667,0.0,6436.05979,-22.646453,1.0,0.9312,1
3694,3,1651655179,16.425,-0.327778,0.0,6914.320774,-35.971323,1.0,0.9312,1
3695,3,1651655201,6.311111,0.15,0.0,2656.745611,-3.367606,1.0,0.9312,1
3696,3,1651655224,7.352778,0.147222,0.0,3095.248958,-3.769839,1.0,0.9312,1
3697,3,1651655230,9.366667,-0.230556,0.083635,3943.022095,-76.169472,1.0,0.9312,1
3698,3,1651655242,1.069444,-0.344444,0.0,450.196769,-32.546214,1.0,0.9312,1
3699,3,1651655245,0.947222,0.622222,0.0,398.74571,8.834379,0.61326,0.571068,0
3700,3,1651655253,2.525,0.761111,0.046132,1062.932113,10.21372,0.709438,0.660629,0
3701,3,1651655256,5.005556,-0.463889,0.046132,2107.15475,-67.23811,1.0,0.9312,1
3702,3,1651655269,0.494444,0.241667,0.0,208.142922,-42.145996,1.0,0.9312,1
3703,3,1651655275,0.0,0.0,0.0,0.0,-0.04333,1.0,0.9312,1
3704,3,1651655283,4.327778,0.611111,0.0,1821.835239,31.529406,0.882876,0.822135,0
3705,3,1651655290,6.841667,0.133333,0.043404,2880.089982,-29.982091,1.0,0.9312,1
3706,3,1651655294,4.861111,-1.377778,0.0,2046.348952,-95.230382,1.0,0.9312,1
3707,3,1651655295,3.483333,1.013889,0.0,1466.355192,16.712877,0.805576,0.750153,0
3708,3,1651655304,9.291667,-1.008333,0.041524,3911.449854,-98.376843,1.0,0.9312,1
3709,3,1651655306,6.405556,-2.269444,0.0,2696.503248,-149.28772,1.0,0.9312,1
3710,3,1651655314,4.775,-0.895833,0.092474,2010.099342,-120.383488,1.0,0.9312,1
3711,3,1651655346,0.797222,-0.363889,0.0,335.601228,-33.710397,1.0,0.9312,1
3712,3,1651655348,0.0,2.022222,0.084256,0.0,-1.30144,1.0,0.9312,1
3713,3,1651655353,4.147222,0.55,0.120012,1745.827992,-49.163778,1.0,0.9312,1
3714,3,1651655365,8.055556,-0.066667,0.126276,3391.092549,-90.782604,1.0,0.9312,1
3715,3,1651655366,7.988889,0.155556,0.139261,3363.028335,-84.909132,1.0,0.9312,1
3716,3,1651655387,1.444444,2.788889,0.069136,608.057974,18.575403,0.783954,0.730018,0
3717,3,1651655401,6.611111,-0.294444,0.132984,2783.034575,-108.06858,1.0,0.9312,1
3718,3,1651655402,6.316667,-0.913889,0.132984,2659.084295,-145.360314,1.0,0.9312,1
3719,3,1651655407,0.725,0.236111,0.0,305.198329,-40.974878,1.0,0.9312,1
3720,3,1651655410,0.0,0.0,0.0,0.0,-1.936933,1.0,0.9312,1
3721,3,1651655415,0.0,0.258333,0.0,0.0,5.063464,1.0,0.9312,1
3722,3,1651655416,0.258333,0.0,0.0,108.74883,-0.001101,1.0,0.9312,1
3723,3,1651655421,0.0,0.0,0.0,0.0,-0.012021,1.0,0.9312,1
3724,3,1651655424,0.0,0.0,0.0,0.0,15.437859,1.0,0.9312,1
3725,3,1651655432,6.405556,-1.008333,0.03898,2696.503248,-96.136852,1.0,0.9312,1
3726,3,1651655435,7.480556,0.6,0.123032,3149.038702,-48.545422,1.0,0.9312,1
3727,3,1651655441,7.316667,-2.680556,0.0,3080.047508,-174.285228,1.0,0.9312,1
3728,3,1651655462,7.052778,0.159722,0.132984,2968.959994,-80.780556,1.0,0.9312,1
3729,3,1651655481,1.455556,0.047222,0.0,612.735343,-8.943528,1.0,0.9312,1
3730,3,1651655484,1.955556,2.058333,0.08093,823.21695,-7.336958,1.0,0.9312,1
3731,3,1651655496,4.286111,0.236111,0.0,1804.295105,-23.82163,1.0,0.9312,1
3732,3,1651655508,5.725,-1.263889,0.042039,2410.014394,-113.206596,1.0,0.9312,1
3733,3,1651655523,1.655556,-1.655556,0.0,696.927986,-111.636784,1.0,0.9312,1
3734,3,1651655534,0.0,0.0,0.0,0.0,-0.000129,1.0,0.9312,1
3735,3,1651655536,0.0,0.0,0.0,0.0,-4e-06,1.0,0.9312,1
3736,3,1651655555,0.338889,-0.338889,0.0,142.659756,-32.194229,1.0,0.9312,1
3737,3,1651655580,2.269444,1.130556,-0.1035,955.352625,80.11622,0.897645,0.835887,0
3738,3,1651655593,3.219444,0.722222,0.0,1355.267677,-9.217174,1.0,0.9312,1
3739,3,1651655621,8.077778,-0.922222,-0.054903,3400.447287,-36.171344,1.0,0.9312,1
3740,3,1651655636,0.858333,-0.452778,0.0,361.326758,-39.072352,1.0,0.9312,1
3741,3,1651655637,0.405556,-0.066667,0.0,170.72397,-15.779169,1.0,0.9312,1
3742,3,1651655639,0.544444,0.005556,0.0,229.191083,-11.426111,1.0,0.9312,1
3743,3,1651655644,0.0,0.0,0.0,0.0,27.8485,1.0,0.9312,1
3744,3,1651655649,0.0,0.0,0.0,0.0,2.361929,1.0,0.9312,1
3745,3,1651655651,0.0,0.0,0.0,0.0,0.124167,1.0,0.9312,1
3746,3,1651655653,0.0,0.0,0.0,0.0,0.00497,1.0,0.9312,1
3747,3,1651655658,0.0,0.0,0.0,0.0,0.280882,1.0,0.9312,1
3748,3,1651655659,0.0,0.0,0.0,0.0,1.747466,1.0,0.9312,1
3749,3,1651655676,2.583333,0.152778,0.0,1087.4883,-2.653304,1.0,0.9312,1
3750,3,1651655679,3.780556,0.416667,-0.109878,1591.474814,70.673686,0.919898,0.856609,0
3751,3,1651655683,3.555556,0.297222,0.0,1496.758091,-0.834548,1.0,0.9312,1
3752,3,1651655685,3.319444,-0.161111,-0.057844,1397.363999,-1.882627,1.0,0.9312,1
3753,3,1651655722,0.0,0.0,0.0,0.0,-2.903718,1.0,0.9312,1
3754,3,1651655731,3.447222,-0.083333,0.056245,1451.153743,-50.003099,1.0,0.9312,1
3755,3,1651655739,9.502778,0.416667,0.0,4000.319866,34.61276,0.90223,0.840156,0
3756,3,1651655752,6.913889,-0.705556,-0.077089,2910.492881,-9.787817,1.0,0.9312,1
3757,3,1651655756,4.691667,-0.0875,-0.080969,1975.019074,27.727845,0.873045,0.812979,0
3758,3,1651655801,8.380556,-1.327778,-0.085316,3527.905593,-42.851791,1.0,0.9312,1
3759,3,1651655822,0.441667,-0.122222,0.0,185.925419,-19.129852,1.0,0.9312,1
3760,3,1651655839,0.602778,-0.036111,0.0,253.74727,-13.939849,1.0,0.9312,1
3761,3,1651655850,0.363889,0.005556,0.0,153.183836,-11.423407,1.0,0.9312,1
3762,3,1651655852,0.247222,0.072222,0.0,104.071461,4.354225,0.274191,0.255327,0
3763,3,1651655857,0.363889,-0.127778,0.0,153.183836,-19.463837,1.0,0.9312,1
3764,3,1651655864,0.0,0.0,0.0,0.0,-0.000305,1.0,0.9312,1
3765,3,1651655875,1.544444,0.380556,-0.137616,650.154296,51.315397,0.871179,0.811242,0
3766,3,1651655881,1.094444,-0.344444,0.0,460.72085,-32.547106,1.0,0.9312,1
3767,3,1651655906,4.280556,0.647222,0.0,1801.95642,-11.362407,1.0,0.9312,1
3768,3,1651655923,6.683333,2.277778,-0.077529,2813.437474,100.745969,0.941416,0.876646,0
3769,3,1651655955,1.558333,-0.116667,0.0,656.001007,-18.831665,1.0,0.9312,1
3770,3,1651655964,0.0,0.338889,0.0,0.0,-0.411203,1.0,0.9312,1
3771,3,1651655966,0.677778,-0.066667,0.0,285.319511,-15.784032,1.0,0.9312,1
3772,3,1651655974,3.333333,2.577778,-0.046336,1403.21071,79.191969,0.916633,0.853568,0
3773,3,1651656023,9.058333,0.227778,-0.041891,3813.225104,5.918498,0.625213,0.582199,0
3774,3,1651656205,4.336111,-1.505556,0.0,1825.343265,-102.856166,1.0,0.9312,1
3775,3,1651656255,7.419444,0.544444,0.114911,3123.313172,-47.152219,1.0,0.9312,1
3776,3,1651656272,7.897222,0.036111,0.0,3324.44004,-10.607121,1.0,0.9312,1
3777,3,1651656276,6.575,-0.441667,0.0,2767.833126,-39.103094,1.0,0.9312,1
3778,3,1651656281,6.847222,0.580556,0.0,2882.428667,5.319788,0.595104,0.554161,0
3779,3,1651656283,7.716667,0.502778,0.045047,3248.432794,-8.877158,1.0,0.9312,1
3780,3,1651656285,8.838889,0.636111,0.0441,3720.847066,-0.588041,1.0,0.9312,1
3781,3,1651656288,11.244444,1.005556,0.071804,4733.497462,-4.256607,1.0,0.9312,1
3782,3,1651656296,11.688889,0.044444,-0.052428,4920.592223,26.500513,0.849498,0.791053,0
3783,3,1651656309,12.033333,0.216667,0.032402,5065.590663,-20.11518,1.0,0.9312,1
3784,3,1651656313,12.522222,-0.005556,-0.044434,5271.394901,-0.207423,1.0,0.9312,1
3785,3,1651656322,10.386111,0.797222,-0.168673,4372.170704,64.519469,0.93775,0.873233,0
3786,3,1651656354,10.741667,-0.561111,0.0,4521.846513,-47.49587,1.0,0.9312,1
3787,3,1651656359,13.308333,0.527778,-0.053566,5602.31876,17.674966,0.711525,0.662572,0
3788,3,1651656363,13.991667,0.161111,0.041248,5889.976955,-29.498479,1.0,0.9312,1
3789,3,1651656413,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3790,3,1651656449,9.927778,0.102778,0.078975,4179.229231,-53.521217,1.0,0.9312,1
3791,3,1651656451,10.011111,-0.447222,0.07322,4214.309499,-83.347822,1.0,0.9312,1
3792,3,1651656467,10.058333,-0.772222,0.06965,4234.188317,-100.871898,1.0,0.9312,1
3793,3,1651656471,5.688889,-2.344444,0.083023,2394.812945,-202.372839,1.0,0.9312,1
3794,3,1651656499,0.0,0.0,0.0,0.0,16.612948,1.0,0.9312,1
3795,3,1651656530,3.483333,0.941667,0.0,1466.355192,2.152725,0.355897,0.331411,0
3796,3,1651656538,4.980556,0.405556,0.087547,2096.630669,-39.059275,1.0,0.9312,1
3797,3,1651656540,6.019444,-1.002778,0.120012,2533.964674,-143.115183,1.0,0.9312,1
3798,3,1651656547,5.241667,0.586111,0.0,2206.548842,-0.286314,1.0,0.9312,1
3799,3,1651656552,8.405556,0.561111,0.110095,3538.429674,-43.598188,1.0,0.9312,1
3800,3,1651656572,6.552778,-2.833333,0.052486,2758.478387,-214.145057,1.0,0.9312,1
3801,3,1651656574,3.55,-0.108333,0.0,1494.419406,-18.496922,1.0,0.9312,1
3802,3,1651656588,5.85,-0.480556,0.124179,2462.634796,-114.015772,1.0,0.9312,1
3803,3,1651656604,0.0,0.0,0.0,0.0,-0.000672,1.0,0.9312,1
3804,3,1651656614,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3805,3,1651656617,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3806,3,1651656620,2.125,1.002778,0.0,894.546828,53.416483,0.889987,0.828756,0
3807,3,1651656626,5.066667,1.936111,0.0,2132.880279,11.27351,0.74997,0.698372,0
3808,3,1651656628,7.941667,0.283333,0.121126,3343.149517,-66.649621,1.0,0.9312,1
3809,3,1651656642,3.997222,-2.155556,0.0,1682.68351,-142.006691,1.0,0.9312,1
3810,3,1651656649,0.0,0.0,0.0,0.0,-5.672864,1.0,0.9312,1
3811,3,1651656650,0.0,0.0,0.0,0.0,-0.945477,1.0,0.9312,1
3812,3,1651656655,0.0,2.680556,0.078639,0.0,32.499881,1.0,0.9312,1
3813,3,1651656661,6.836111,-0.263889,0.054452,2877.751298,-60.414534,1.0,0.9312,1
3814,3,1651656664,4.963889,-1.388889,0.069137,2089.614616,-136.496022,1.0,0.9312,1
3815,3,1651656685,7.566667,-0.936111,0.116388,3185.288312,-137.331252,1.0,0.9312,1
3816,3,1651656694,5.747222,0.051389,0.081624,2419.369133,-57.089187,1.0,0.9312,1
3817,3,1651656700,4.8,0.283333,0.077843,2020.623422,-40.725469,1.0,0.9312,1
3818,3,1651656732,0.0,0.0,0.0,0.0,-2e-06,1.0,0.9312,1
3819,3,1651656756,5.283333,-0.261111,-0.060031,2224.088975,-9.543382,1.0,0.9312,1
3820,3,1651656759,1.508333,-1.230556,0.0,634.952846,-86.000231,1.0,0.9312,1
3821,3,1651656782,5.427778,0.066667,-0.057269,2284.894773,18.916419,0.832592,0.775309,0
3822,3,1651656784,5.2,-1.672222,0.0,2189.008708,-113.042561,1.0,0.9312,1
3823,3,1651656786,3.075,-0.881944,0.0,1294.46188,-65.096272,1.0,0.9312,1
3824,3,1651656792,0.0,0.0,0.0,0.0,-0.062044,1.0,0.9312,1
3825,3,1651656814,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3826,3,1651656822,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3827,3,1651656843,4.938889,0.622222,-0.056278,2079.090535,72.814168,0.928607,0.864719,0
3828,3,1651656855,0.852778,-0.177778,-0.178392,358.988073,-10.512302,1.0,0.9312,1
3829,3,1651656858,0.0,0.0,0.0,0.0,-1.457456,1.0,0.9312,1
3830,3,1651656860,0.0,0.0,0.0,0.0,-0.040485,1.0,0.9312,1
3831,3,1651656872,4.094444,-0.627778,-0.109878,1723.610489,47.508091,0.908756,0.846233,0
3832,3,1651656883,1.044444,-1.044444,0.0,439.672689,-74.757601,1.0,0.9312,1
3833,3,1651656887,0.0,0.0,0.0,0.0,-0.057683,1.0,0.9312,1
3834,3,1651656904,2.519444,-0.4,0.0,1060.593428,-35.982212,1.0,0.9312,1
3835,3,1651656905,2.119444,0.772222,-0.100076,892.208143,35.344555,0.869797,0.809955,0
3836,3,1651656908,3.888889,1.697222,-0.052615,1637.079162,74.656984,0.921784,0.858365,0
3837,3,1651656911,5.469444,-1.302778,0.0,2302.434907,-90.811278,1.0,0.9312,1
3838,3,1651656914,1.522222,-0.441667,0.0,640.799558,-38.428379,1.0,0.9312,1
3839,3,1651656922,1.805556,0.863889,0.0,760.072468,58.40702,0.883216,0.822451,0
3840,3,1651656924,3.544444,-0.156944,-0.101626,1492.080722,67.113621,0.916666,0.853599,0
3841,3,1651656936,2.583333,0.188889,0.0,1087.4883,-0.475688,1.0,0.9312,1
3842,3,1651656947,5.463889,-1.430556,0.0,2300.096222,-98.515689,1.0,0.9312,1
3843,3,1651656966,0.0,0.0,0.0,0.0,-0.000215,1.0,0.9312,1
3844,3,1651656972,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3845,3,1651656996,0.608333,-0.397222,0.0,256.085955,-35.716126,1.0,0.9312,1
3846,3,1651657006,2.566667,0.952778,-0.078639,1080.472247,36.254809,0.878975,0.818501,0
3847,3,1651657022,3.086111,0.536111,0.0,1299.139249,-0.056053,1.0,0.9312,1
3848,3,1651657024,4.336111,0.061111,0.0,1825.343265,-8.38111,1.0,0.9312,1
3849,3,1651657027,5.652778,-0.215278,0.0,2379.611496,-25.265146,1.0,0.9312,1
3850,3,1651657059,6.594444,0.0,-0.034196,2776.018521,36.02826,0.900815,0.838839,0
3851,3,1651657076,0.0,0.0,0.0,0.0,-0.931515,1.0,0.9312,1
3852,3,1651657079,0.0,0.0,0.0,0.0,-0.004313,1.0,0.9312,1
3853,3,1651657082,0.0,0.405556,0.0,0.0,28.970134,1.0,0.9312,1
3854,3,1651657095,3.761111,-0.838889,-0.086645,1583.289418,-11.665842,1.0,0.9312,1
3855,3,1651657100,3.544444,-0.4,0.0,1492.080722,-36.084713,1.0,0.9312,1
3856,3,1651657153,0.0,0.0,0.0,0.0,-5.840408,1.0,0.9312,1
3857,3,1651657020,0.647222,0.216667,0.0,272.456746,-1.894854,1.0,0.9312,1
3858,3,1651657026,1.327778,0.619444,0.041584,558.945599,-5.283028,1.0,0.9312,1
3859,3,1651657039,4.619444,0.113889,-0.019211,1944.616176,16.761837,0.812862,0.756937,0
3860,3,1651657121,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3861,3,1651657123,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3862,3,1651657126,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3863,3,1651657127,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3864,3,1651657150,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3865,3,1651657165,4.697222,0.640278,0.0,1977.357759,30.789483,0.882541,0.821823,0
3866,3,1651657180,4.944444,-1.198611,0.0,2081.42922,-84.43953,1.0,0.9312,1
3867,3,1651657184,0.0,0.0,0.0,0.0,-17.572252,1.0,0.9312,1
3868,3,1651657189,0.0,0.0,0.0,0.0,-0.00226,1.0,0.9312,1
3869,3,1651657203,4.3,0.555556,-0.042045,1810.141816,23.948898,0.856341,0.797425,0
3870,3,1651657206,4.866667,0.35,0.0,2048.687637,0.260607,0.065291,0.060799,0
3871,3,1651657209,5.005556,-0.15,0.0,2107.15475,-21.214923,1.0,0.9312,1
3872,3,1651657213,6.513889,0.431944,0.048037,2742.107596,-14.620757,1.0,0.9312,1
3873,3,1651657215,7.377778,0.056944,0.082262,3105.773038,-57.48043,1.0,0.9312,1
3874,3,1651657224,9.533333,0.641667,-0.046932,4013.182631,26.689929,0.879391,0.818889,0
3875,3,1651657231,11.272222,-0.272222,0.0,4745.190884,-30.267549,1.0,0.9312,1
3876,3,1651657239,4.988889,0.277778,-0.035556,2100.138696,9.115171,0.708523,0.659776,0
3877,3,1651657267,15.408333,0.0,-0.027234,6486.341507,-9.378059,1.0,0.9312,1
3878,3,1651657270,15.366667,0.247222,-0.018791,6468.801373,-3.148884,1.0,0.9312,1
3879,3,1651657285,14.383333,-0.127778,0.056009,6054.854214,-55.760502,1.0,0.9312,1
3880,3,1651657300,3.755556,-0.916667,0.0,1580.950733,-67.266795,1.0,0.9312,1
3881,3,1651657305,0.0,0.0,0.0,0.0,-6.819702,1.0,0.9312,1
3882,3,1651657330,11.919444,0.441667,-0.024305,5017.647631,29.558803,0.855239,0.796398,0
3883,3,1651657331,12.361111,0.572222,0.0,5203.57305,18.437505,0.768783,0.71589,0
3884,3,1651657335,13.991667,0.186111,0.017871,5889.976955,-14.263739,1.0,0.9312,1
3885,3,1651657339,15.027778,0.266667,-0.050671,6326.141618,19.919962,0.645521,0.601109,0
3886,3,1651657362,0.0,0.0,0.0,0.0,-14.359218,1.0,0.9312,1
3887,3,1651657368,0.0,0.0,0.0,0.0,-0.01108,1.0,0.9312,1
3888,3,1651657383,3.811111,-0.256944,0.043404,1604.337578,-52.984752,1.0,0.9312,1
3889,3,1651657390,7.633333,0.422222,0.0,3213.352526,2.646834,0.424807,0.39558,0
3890,3,1651657407,7.177778,1.288889,0.041524,3021.580396,37.860437,0.905584,0.84328,0
3891,3,1651657412,10.205556,0.397222,0.090794,4296.163457,-42.767948,1.0,0.9312,1
3892,3,1651657429,4.708333,0.013889,0.038202,1982.035128,-33.726022,1.0,0.9312,1
3893,3,1651657436,6.761111,0.194444,0.029992,2846.179057,-18.406389,1.0,0.9312,1
3894,3,1651657479,0.0,0.0,0.0,0.0,-1.197358,1.0,0.9312,1
3895,3,1651657501,4.958333,0.190278,0.112136,2087.275931,-66.39026,1.0,0.9312,1
3896,3,1651657519,6.25,-0.506944,0.112054,2631.020081,-108.626103,1.0,0.9312,1
3897,3,1651657521,5.236111,-0.338889,0.069136,2204.210157,-73.223059,1.0,0.9312,1
3898,3,1651657535,6.4,-0.3,0.078639,2694.164563,-76.66359,1.0,0.9312,1
3899,3,1651657545,5.580556,0.330556,0.064415,2349.208597,-30.149398,1.0,0.9312,1
3900,3,1651657555,5.336111,0.558333,0.112406,2246.306478,-44.416913,1.0,0.9312,1
3901,3,1651657557,5.725,-0.461111,0.124179,2410.014394,-112.819354,1.0,0.9312,1
3902,3,1651657565,5.475,0.375,0.025098,2304.773591,-4.38445,1.0,0.9312,1
3903,3,1651657570,6.55,0.130556,0.125122,2757.309045,-77.855556,1.0,0.9312,1
3904,3,1651657639,3.380556,0.002778,0.068591,1423.089528,-52.036513,1.0,0.9312,1
3905,3,1651657657,0.0,0.0,0.0,0.0,-4.2e-05,1.0,0.9312,1
3906,3,1651657665,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3907,3,1651657668,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3908,3,1651657684,4.533333,0.025,0.0,1908.366566,-10.587574,1.0,0.9312,1
3909,3,1651657685,4.558333,0.440278,0.038403,1918.890646,-8.10806,1.0,0.9312,1
3910,3,1651657703,0.0,0.0,0.0,0.0,-1.253074,1.0,0.9312,1
3911,3,1651657714,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3912,3,1651657725,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3913,3,1651657731,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3914,3,1651657740,0.0,0.0,0.0,0.0,2.601493,1.0,0.9312,1
3915,3,1651657774,0.0,0.0,0.0,0.0,-17.851673,1.0,0.9312,1
3916,3,1651657777,0.0,0.0,0.0,0.0,-0.49588,1.0,0.9312,1
3917,3,1651657780,0.0,0.0,0.0,0.0,-0.013774,1.0,0.9312,1
3918,3,1651657784,0.0,0.0,0.0,0.0,-6.4e-05,1.0,0.9312,1
3919,3,1651657786,0.0,0.0,0.0,0.0,-1.1e-05,1.0,0.9312,1
3920,3,1651657798,1.763889,0.775,0.0,742.532334,23.046171,0.822382,0.765802,0
3921,3,1651657810,0.0,0.0,0.0,0.0,-0.398587,1.0,0.9312,1
3922,3,1651657812,0.0,0.0,0.0,0.0,-0.011072,1.0,0.9312,1
3923,3,1651657833,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3924,3,1651657862,0.325,0.563889,0.0,136.813044,22.246337,0.647371,0.602832,0
3925,3,1651657877,3.308333,0.3875,-0.078639,1392.68663,35.281871,0.885091,0.824197,0
3926,3,1651657902,3.502778,1.095833,-0.031798,1474.540588,47.23272,0.904242,0.84203,0
3927,3,1651657920,4.605556,0.194444,-0.077841,1938.769464,24.756273,0.86131,0.802052,0
3928,3,1651657942,0.0,0.0,0.0,0.0,-0.000106,1.0,0.9312,1
3929,3,1651657968,1.933333,-0.036111,0.0,813.862212,-13.995498,1.0,0.9312,1
3930,3,1651657978,3.2,0.013889,0.0,1347.082282,-11.087567,1.0,0.9312,1
3931,3,1651658083,0.0,0.0,0.0,0.0,-1.773995,1.0,0.9312,1
3932,3,1651658106,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3933,3,1651658115,1.719444,1.741667,0.0,723.822858,59.428268,0.8805,0.819922,0
3934,3,1651658140,1.333333,0.291667,0.0,561.284284,-0.136146,1.0,0.9312,1
3935,3,1651658220,6.697222,0.633333,-0.123026,2819.284185,59.985413,0.929405,0.865462,0
3936,3,1651658221,7.330556,-0.005556,-0.081936,3085.89422,31.149703,0.89066,0.829383,0
3937,3,1651658262,4.111111,0.233333,-0.044234,1730.626542,24.8002,0.859106,0.799999,0
3938,3,1651658273,3.519444,0.123611,0.022413,1481.556641,-17.677191,1.0,0.9312,1
3939,3,1651658281,2.227778,-0.288889,0.0,937.812491,-29.259019,1.0,0.9312,1
3940,3,1651658289,0.0,0.0,0.0,0.0,-0.202634,1.0,0.9312,1
3941,3,1651658293,0.0,0.0,0.0,0.0,12.835636,1.0,0.9312,1
3942,3,1651665270,1.233333,0.173611,-0.066851,519.187963,1.87594,0.275078,0.256153,0
3943,3,1651665277,3.597222,-0.088889,0.0,1514.298225,-17.329925,1.0,0.9312,1
3944,3,1651665285,3.944444,0.197222,0.0,1660.466007,-0.119686,1.0,0.9312,1
3945,3,1651665288,4.111111,-0.272222,0.0,1730.626542,-28.450842,1.0,0.9312,1
3946,3,1651665295,3.677778,0.347222,0.034822,1548.20915,-11.498025,1.0,0.9312,1
3947,3,1651665300,6.358333,-0.355556,0.0,2676.624429,-33.864104,1.0,0.9312,1
3948,3,1651665315,0.922222,0.763889,-0.092486,388.22163,45.342564,0.82867,0.771658,0
3949,3,1651665332,14.486111,-0.205556,0.07108,6098.119877,-69.329404,1.0,0.9312,1
3950,3,1651665348,8.363889,-1.148611,-0.024954,3520.88954,-67.50422,1.0,0.9312,1
3951,3,1651665367,0.0,0.688889,0.0,0.0,-2.442188,1.0,0.9312,1
3952,3,1651665398,0.0,0.0,0.0,0.0,-2.4e-05,1.0,0.9312,1
3953,3,1651665402,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3954,3,1651665412,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3955,3,1651665432,8.622222,-0.452778,0.0441,3629.63837,-66.189178,1.0,0.9312,1
3956,3,1651665442,4.805556,-1.908333,0.0,2022.962107,-127.215738,1.0,0.9312,1
3957,3,1651665460,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3958,3,1651665464,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3959,3,1651665472,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3960,3,1651665475,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3961,3,1651665480,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3962,3,1651665482,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3963,3,1651665494,0.405556,-0.405556,0.0,170.72397,-36.215262,1.0,0.9312,1
3964,3,1651665503,0.0,0.0,0.0,0.0,-4e-06,1.0,0.9312,1
3965,3,1651665519,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3966,3,1651665534,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
3967,3,1651665535,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
