sample_id,profile_id,time_index,channel_00_mean,channel_01_mean,channel_02_mean,channel_03_mean,channel_04_mean,channel_05_mean,channel_00_trend,channel_01_trend,is_allowed
2654,1013,53,48.994884,13.649649,-34.263146,-4.251095,22.847624,18.8179,0.000828,0.011182,1
2655,1013,54,43.539902,-43.028565,132.617155,-43.51145,22.959239,19.050761,-0.031605,-0.093945,1
2656,1013,55,40.120211,-123.950426,83.733697,-189.297959,19.287042,18.949949,-0.656353,-0.270912,1
2657,1013,56,37.668988,-124.91089,83.801297,-189.949693,19.787513,18.633853,-0.337257,-0.231842,1
2658,1013,57,50.365247,-61.151457,150.340349,-52.046524,22.51194,18.653872,0.044956,0.050159,1
2659,1013,58,15.674415,-2.112441,15.772694,-2.979884,19.850604,18.959964,-0.001206,-0.002549,1
2660,1013,59,12.051878,0.837985,1.096784,-2.000992,22.598212,18.147088,-0.044204,-0.008163,1
2661,1013,60,7.319131,-1.059791,-21.970447,-29.347646,26.394686,78.974729,-14.176465,-64.44051,0
2662,1013,61,132.003347,-2.032003,1.342339,-17.619208,23.474766,18.590022,-0.006027,0.004172,1
2663,1013,62,114.628042,40.720922,-33.018187,-78.176386,23.526213,77.681453,-30.403468,110.734815,1
2664,1013,63,48.869384,13.676874,-34.262975,-4.25122,22.972208,18.798543,0.003441,0.00107,1
2665,1013,64,91.269324,-44.525096,64.153189,-13.557075,21.840229,18.626379,0.029976,-0.006844,1
2666,1013,65,131.322988,-5.215351,1.043554,-84.785854,22.870085,18.403392,0.030273,0.033748,1
2667,1013,66,54.347792,-91.371595,190.496649,-81.057545,25.342216,49.699329,-3.971947,1.784448,0
2668,1013,67,1.171087,0.361131,1.097194,-2.000548,24.129817,28.175635,0.114912,-0.018978,1
2669,1013,68,115.149526,-62.553677,37.486935,-96.207814,26.916392,36.708633,2.084438,3.680987,1
2670,1013,69,34.753917,-125.376829,56.614333,-184.717844,23.645861,19.071027,-0.342495,-0.239571,0
2671,1013,70,8.749396,-9.753163,242.423581,-122.972082,21.981632,18.567312,0.002597,-0.010727,1
2672,1013,71,57.170238,-116.558465,52.417359,-167.828952,25.250333,19.186953,0.033451,-0.229507,0
2673,1013,72,50.017627,-0.367476,1.097059,-2.000405,22.81706,18.420466,-0.00071,0.003226,1
2674,1013,73,74.906874,-108.241653,130.181971,-99.903506,22.433193,18.812685,-0.0606,0.008904,1
2675,1013,74,87.227036,-97.023615,53.834028,-134.681078,25.343709,49.621968,-0.057358,-0.183914,0
2676,1013,75,71.043379,-110.578296,158.820555,-89.507609,26.414462,39.493446,-15.271046,-9.405678,1
2677,1013,76,4.022162,-0.535699,15.773855,-2.979866,19.80885,19.344914,0.001132,0.005973,1
2678,1013,77,36.548807,62.271297,-179.467444,-67.339338,25.725756,27.754845,7.849955,-25.294389,1
2679,1013,78,8.185221,-7.614452,188.411937,-79.940562,22.461934,18.225369,0.003768,0.005277,1
2680,1013,79,89.364741,13.760056,-23.395009,-5.62968,26.384509,38.52409,64.407909,-23.109119,1
2681,1013,80,21.897216,-26.373408,161.745588,-58.916486,24.070003,86.043979,0.007172,0.012275,0
2682,1013,81,-0.958664,2.529409,1.096946,-2.000456,26.190959,27.197014,-0.020413,0.054302,1
2683,1013,82,84.275703,-87.493039,46.781449,-138.493485,27.977582,70.326574,-13.092629,-20.733672,0
2684,1013,83,33.587425,-126.691766,77.90563,-189.786152,22.373956,19.060898,-0.203053,-0.138809,1
2685,1013,84,4.159083,1.481676,1.09768,-2.000526,22.191501,18.446051,0.055822,-0.02186,1
2686,1013,85,0.377127,2.866639,1.09736,-2.000424,24.553374,24.061462,-0.01324,0.052391,1
2687,1013,86,8.146304,-7.614189,188.412425,-79.940165,23.210153,18.625901,-0.001825,-0.003854,1
2688,1013,87,128.502858,24.352552,-18.059564,-91.131994,26.38451,26.124291,11.052304,-34.650726,1
2689,1013,88,51.375636,-12.141226,83.506992,-39.186832,27.877477,80.597047,85.185724,-33.012852,0
2690,1013,89,68.44056,-109.66552,57.392817,-162.156767,22.038614,18.804752,-2.997612,-1.757362,1
2691,1013,90,112.664002,-67.69071,64.651164,-49.825649,25.379334,49.823638,0.258406,0.270601,1
2692,1013,91,-1.535901,2.866,1.097039,-2.000628,27.298428,60.405279,0.286597,0.225868,0
2693,1013,92,64.144749,37.047514,-66.275466,-17.882817,26.203868,89.441603,-42.071295,-76.560206,0
2694,1013,93,131.289799,-5.190852,1.044628,-84.65577,22.287199,19.301518,-0.056976,-0.007916,1
2695,1013,94,8.137533,-7.610543,188.411947,-79.940076,22.966004,18.661616,0.000457,0.002539,1
2696,1013,95,122.603892,-47.073654,31.248733,-74.103283,25.32584,70.518891,0.178291,0.073427,1
2697,1013,96,86.979347,-97.437559,53.891907,-134.490081,25.228659,49.586336,-0.146881,-0.138893,0
2698,1013,97,18.242843,129.188093,-135.290291,-194.909091,26.260716,39.596817,-21.645985,5.324533,1
2699,1013,98,0.522153,2.644743,1.097328,-2.000501,26.384123,46.498451,-0.059652,0.003625,1
2700,1013,99,122.199943,45.522952,-31.019638,-97.444186,26.296131,37.73573,7.083757,-12.639216,1
2701,1013,100,-0.522932,3.26672,1.097266,-2.000389,26.331573,23.670568,-0.00679,0.074785,1
2702,1013,101,9.87847,-130.889407,126.185788,-223.428585,24.622784,19.166982,0.448553,0.069046,1
2703,1013,102,56.868057,-109.73631,90.288693,-156.144249,26.384509,30.390564,104.264595,82.860127,1
2704,1013,103,86.977152,-97.576894,53.99423,-133.519549,25.169762,65.273994,0.4235,0.430527,0
2705,1013,104,1.056652,0.806524,0.336479,-0.613585,26.18269,19.04515,0.496271,-1.934431,0
2706,1013,105,83.387513,-84.929444,132.617351,-43.511692,24.394033,18.168525,-0.031082,-0.014954,1
2707,1013,106,4.177406,1.478712,1.096548,-2.000343,21.744912,18.577521,-0.022896,0.018716,1
2708,1013,107,0.513834,-0.581889,1.097483,-2.000385,23.67727,39.647202,0.010496,0.020367,1
2709,1013,108,73.485783,-0.237134,1.097003,-2.000367,23.95467,18.816748,0.022438,0.014113,1
2710,1013,109,85.701188,94.918446,-75.662134,-125.020652,25.084836,45.067035,-36.077061,30.645327,1
2711,1013,110,85.880216,-100.024103,123.434345,-75.669492,23.821372,18.649482,0.008171,-0.015564,1
2712,1013,111,50.583639,-121.511735,109.263828,-153.057468,26.40398,20.158165,0.040295,0.150482,0
2713,1013,112,119.490124,-0.741664,1.097112,-2.000343,25.983789,18.886245,-0.05275,0.032993,1
2714,1013,113,80.625148,89.705684,-75.434614,-122.712426,27.269815,60.566134,-6.202198,137.164307,0
2715,1013,114,96.152963,5.995922,-2.864247,-60.681931,25.784906,80.20542,130.86139,12.400503,1
2716,1013,115,131.700084,-3.305482,1.169437,-43.356397,23.747959,18.940688,-0.016052,-0.010886,1
2717,1013,116,77.037765,103.468096,-80.394848,-137.554227,26.381523,29.119258,40.519924,-35.806689,1
2718,1013,117,71.30478,107.407321,-72.385335,-149.635011,26.398916,35.803799,27.73501,-20.913369,1
2719,1013,118,22.244972,20.794488,-102.702059,-29.272889,27.854645,49.168053,-5.335848,-0.788683,0
2720,1013,119,-0.903135,-0.593962,1.097232,-2.000691,25.876535,53.716628,0.008469,-0.104444,1
2721,1013,120,36.957755,-19.279121,64.154498,-13.560821,22.569855,19.303522,0.203152,0.139662,0
2722,1013,121,-0.784861,-0.59737,1.097657,-2.00059,25.746764,41.639519,0.002836,0.025786,1
2723,1013,122,57.060957,-112.514093,66.360375,-166.882569,25.058318,49.826057,51.614833,32.830516,1
2724,1013,123,10.58206,-130.869009,177.057742,-228.357073,22.806297,19.201082,-0.277206,0.034912,1
2725,1013,124,4.157523,1.48647,1.09691,-2.000488,21.919315,18.549397,0.042901,-0.007409,1
2726,1013,125,95.148385,-86.796766,113.383023,-39.209921,25.675555,81.489642,10.147457,9.296107,1
2727,1013,126,38.168735,-124.045559,56.527992,-184.673795,23.58747,19.074915,-1.074123,-0.808571,0
2728,1013,127,4.191075,1.495641,1.096568,-2.000526,22.165323,19.034249,-0.005347,-0.062669,1
2729,1013,128,132.003905,-2.062352,1.342284,-17.523777,23.939075,18.511061,0.031342,0.012971,1
2730,1013,129,37.060866,-0.085015,1.097126,-2.001129,23.717161,18.708506,-0.046616,0.037052,1
2731,1013,130,24.7442,-12.910706,70.795277,-15.495663,26.118552,18.220789,0.022373,0.064469,1
2732,1013,131,43.375336,-43.101718,132.617855,-43.512465,23.363534,19.164215,0.006569,0.027489,1
2733,1013,132,102.919575,-81.874185,99.182292,-41.500754,23.356064,29.726509,0.09593,-0.067911,1
2734,1013,133,25.308576,-128.686466,104.543476,-197.643177,23.290555,18.879938,-0.13434,-0.086105,1
2735,1013,134,-2.072534,0.191019,1.097256,-2.000751,25.448563,91.026461,0.038625,0.055635,1
2736,1013,135,-2.201077,0.85659,1.09702,-2.000553,27.04398,60.934594,0.098464,0.032181,0
2737,1013,136,49.067935,-55.940973,114.164435,-53.796591,23.178626,19.027814,106.220831,-74.647874,1
2738,1013,137,30.735853,-87.369273,277.703137,-148.925574,23.064078,24.871515,4.090201,8.306746,1
2739,1013,138,89.013845,-75.384046,39.507689,-133.053441,26.059996,27.6122,59.132193,129.837403,1
2740,1013,139,-1.709135,2.18077,1.097357,-2.000276,26.005893,52.833885,0.073149,-0.065005,1
2741,1013,140,68.959999,-37.808685,70.795697,-15.496289,25.028714,27.663609,0.038701,-0.084233,1
2742,1013,141,60.111345,-108.728597,98.877139,-145.064553,25.573073,50.125756,-83.854388,-50.515362,1
2743,1013,142,31.014475,-40.822748,172.999582,-65.980307,24.36649,18.675577,0.00326,0.01104,1
2744,1013,143,13.671988,-11.604306,132.617875,-43.512145,22.98688,18.793686,-0.000608,-0.003169,1
2745,1013,144,13.721438,-11.568181,132.617225,-43.511967,23.169991,18.294896,-0.001476,-0.010472,1
2746,1013,145,87.009714,-89.495569,53.370718,-127.572682,26.384087,58.502987,-26.071199,-17.794208,0
2747,1013,146,97.110433,-0.444545,1.097122,-2.000595,23.276092,18.664018,-0.029793,0.009289,1
2748,1013,147,78.833155,-78.781007,50.435195,-136.458049,24.08203,86.827553,-93.71301,-135.783434,1
2749,1013,148,40.632471,-50.938397,154.18421,-56.329363,25.722832,81.489642,-10.389305,42.948467,1
2750,1013,149,109.173178,-55.851167,52.42755,-56.358391,27.91793,54.935626,-44.135765,-59.991411,1
2751,1013,150,57.575908,-116.130809,52.341672,-167.681441,24.746066,19.11891,0.020885,-0.120461,0
2752,1013,151,8.142145,-7.614729,188.41196,-79.940142,22.914017,18.475955,-0.001798,-0.000268,1
2753,1013,152,101.92361,10.969483,-16.106143,-8.576644,25.223503,43.75053,-13.707655,68.913823,1
2754,1013,153,131.798421,-3.853042,1.106202,-67.963305,24.767065,18.331395,-0.012833,-0.007052,1
2755,1013,154,37.070851,27.965626,-87.093873,-21.196388,27.09644,54.821431,-4.541593,-14.632525,0
2756,1013,155,109.041786,-73.798148,53.926053,-87.302878,23.827742,18.692454,0.043472,0.181099,1
2757,1013,156,-0.870351,2.654952,1.097069,-2.000562,24.284974,76.438342,-0.128614,0.122127,1
2758,1013,157,-1.341485,-131.185381,116.93539,-232.938832,26.38496,19.578055,0.897206,0.045868,0
2759,1013,158,54.385948,86.638359,-125.634207,-82.105287,26.385358,25.108128,3.180024,-48.754546,1
2760,1013,159,17.589752,-32.878228,233.737217,-115.785926,26.291219,49.87576,-8.204309,21.536811,1
2761,1013,160,4.17989,1.464737,1.097738,-2.000398,22.039756,18.556883,-0.016963,0.029297,1
2762,1013,161,29.109178,-127.93065,83.342903,-191.736997,19.851781,18.936005,-0.118681,-0.001991,0
2763,1013,162,16.665551,-28.3005,219.604807,-103.114081,24.910483,48.776583,-4.807163,16.528392,1
2764,1013,163,16.89315,-130.000041,96.534677,-203.549008,22.062292,19.573817,0.12582,-0.076935,0
2765,1013,164,23.819732,-0.296614,1.096756,-2.000517,23.425649,61.495739,-0.143705,0.021615,1
2766,1013,165,24.455325,-0.151862,1.279298,-2.029906,23.763642,34.531246,-5.894547,1.833617,1
2767,1013,166,67.467099,62.246161,-107.461521,-30.260534,27.916959,65.080269,0.086868,-11.036384,0
2768,1013,167,22.032263,-128.923848,71.959072,-196.617536,23.536553,19.527892,-0.152088,-0.102402,0
2769,1013,168,15.524719,1.643379,1.140826,-3.094261,26.337764,87.849552,-126.447911,5.717286,0
2770,1013,169,85.465272,-100.396935,123.382729,-75.747389,24.823738,18.524051,0.091507,0.077316,1
2771,1013,170,56.079529,20.026646,-16.898699,-16.429579,27.42259,60.737408,-121.778809,-42.599601,0
2772,1013,171,53.390979,-120.429427,109.865325,-147.815574,27.452803,64.98913,-0.066261,-0.034576,0
2773,1013,172,47.622592,-0.868418,1.097304,-2.000828,25.669838,68.19135,0.036037,0.036626,1
2774,1013,173,50.211702,-60.261104,146.703694,-50.730304,24.466282,18.296272,0.055359,0.08186,0
2775,1013,174,19.264967,-4.31343,29.997735,-4.823311,23.52237,18.558755,0.002588,-0.003166,1
2776,1013,175,-0.974211,0.857365,1.097224,-2.000477,24.81448,18.39631,-0.018479,0.000787,1
2777,1013,176,45.687011,-117.417131,113.163487,-166.32642,27.286615,18.982421,-14.13095,-12.177899,1
2778,1013,177,72.826464,100.582277,-139.261859,-63.865519,26.77906,39.453913,7.438411,-27.180062,1
2779,1013,178,83.286352,-85.101333,132.617314,-43.511704,23.192003,18.469798,-0.0159,0.025032,1
2780,1013,179,30.979515,-27.071428,120.303095,-39.041813,21.46817,18.533909,-0.01372,0.004906,1
2781,1013,180,7.279794,3.455502,-6.870914,-3.370753,26.107635,45.539813,4.038124,13.434771,1
2782,1013,181,37.553659,124.771597,-142.005114,-160.812819,25.631814,49.915558,-45.606135,17.00953,0
2783,1013,182,58.971887,-53.267864,114.028227,-34.858952,26.112963,81.489642,31.259759,-57.807422,1
2784,1013,183,41.397625,-33.545078,106.206229,-31.305059,26.384509,24.249696,2.587475,-6.433599,1
2785,1013,184,92.913724,47.978677,-63.740716,-63.442401,25.57835,50.046942,41.425181,-120.300468,1
2786,1013,185,22.636194,61.250873,-80.265688,-68.569508,26.338587,87.792908,47.709562,120.085651,0
2787,1013,186,6.495916,1.361395,1.096318,-1.999676,26.840771,64.532892,-0.00448,0.006776,1
2788,1013,187,13.063693,15.847331,-14.594229,-19.660898,26.361811,68.051007,-21.086739,-127.261765,1
2789,1013,188,1.212321,1.789735,1.097204,-2.000582,25.558438,42.833992,0.040305,-0.057369,0
2790,1013,189,-0.756205,-0.598287,1.097112,-2.000669,25.780481,28.616723,-0.03928,0.042464,1
2791,1013,190,101.536595,-60.643545,35.168466,-119.213706,24.658665,86.001853,-91.603535,-121.592082,1
2792,1013,191,69.316843,-111.932851,113.107589,-124.284723,23.413425,18.853447,0.043915,-0.022102,1
2793,1013,192,73.975036,-29.103836,48.41541,-8.586572,28.926303,81.460531,4.688587,-5.688768,0
2794,1013,193,37.009005,-0.162961,1.097005,-2.001397,23.944024,18.230715,-0.029354,-0.010832,1
2795,1013,194,84.696288,33.550667,-21.690984,-67.62493,26.127007,45.749676,-62.620116,-111.907767,1
2796,1013,195,43.446391,-43.062515,132.617063,-43.512182,22.55565,18.650435,-0.00499,-0.016136,1
2797,1013,196,51.348719,-121.058244,204.148931,-129.1679,25.005839,18.979428,-0.057461,-0.044014,1
2798,1013,197,130.409478,1.637616,-4.185225,-86.445872,24.994246,49.790404,1.147975,-27.826092,1
2799,1013,198,88.374909,-95.483061,53.628183,-135.630389,24.736576,51.054498,-0.070961,0.037697,1
2800,1013,199,131.795562,-3.024883,1.172555,-46.410365,23.410154,18.631774,0.027298,-0.032134,1
2801,1014,0,4.127133,1.492652,1.097578,-2.000569,23.031171,18.410859,-0.00245,-0.0195,1
2802,1014,1,122.737386,-46.67752,31.203133,-74.966462,25.074153,70.421364,0.045992,-0.096162,1
2803,1014,2,123.871026,-28.658181,29.927695,-4.81087,21.941366,19.002381,0.011086,0.023581,1
2804,1014,3,4.165983,1.481356,1.096608,-2.00073,22.266109,18.499839,-0.022381,0.035017,1
2805,1014,4,85.815672,91.536777,-76.95289,-112.848628,24.904089,48.731988,73.590983,-94.533035,1
2806,1014,5,115.81101,32.580289,-22.507854,-118.739285,26.471854,39.476878,-44.138764,93.656978,1
2807,1014,6,115.700063,34.32479,-31.150982,-54.610161,23.403904,71.87763,9.580124,-52.35255,1
2808,1014,7,49.213463,-0.34801,1.097081,-2.000466,23.410411,19.308171,0.077671,0.02047,1
2809,1014,8,-0.645178,-0.709768,1.097055,-2.000643,24.44098,41.52771,0.011948,-0.106967,1
2810,1014,9,93.302869,-92.646804,126.108001,-40.245218,24.737677,18.754696,-0.054253,0.059639,1
2811,1014,10,0.804711,-0.253404,1.097614,-2.000246,26.410312,31.516439,0.013679,-0.061488,1
2812,1014,11,4.007153,-0.521723,15.773901,-2.981782,19.380306,18.752481,0.004752,0.017033,1
2813,1014,12,-0.966508,0.854135,1.097137,-2.00042,24.992652,18.531059,0.024788,0.039854,1
2814,1014,13,111.992472,-66.823309,39.049161,-103.6894,26.384485,49.832504,-2.565244,-4.907309,1
2815,1014,14,48.863491,-117.6903,88.329338,-164.716815,25.061883,61.221979,-19.566454,-3.205243,1
2816,1014,15,55.780551,-115.926267,110.580166,-143.876652,26.256409,50.179457,9.807037,6.958608,1
2817,1014,16,103.218463,-81.491959,99.440003,-40.47336,22.904981,40.324343,-0.16287,-0.078013,1
2818,1014,17,131.799124,-4.189567,1.099962,-59.440806,24.786333,18.811173,-0.015045,0.073378,0
2819,1014,18,30.622645,-127.698294,100.484444,-191.362648,23.1989,18.9079,-0.35158,-0.046913,1
2820,1014,19,30.082499,-63.702669,230.576681,-111.92744,26.337125,49.897343,-1.073471,5.573238,1
2821,1014,20,1.274318,0.830584,1.097059,-2.000474,26.911168,60.200456,-0.037853,-0.098623,0
2822,1014,21,4.515743,-130.690821,114.007114,-220.403301,23.180792,22.932419,-0.161035,-0.11586,0
2823,1014,22,-0.972255,0.848364,1.097442,-2.000399,25.050995,18.498389,0.022687,0.000418,1
2824,1014,23,-1.835059,1.955535,1.097292,-2.000513,26.010831,28.889785,0.043081,0.08471,1
2825,1014,24,46.822715,-0.972082,1.097266,-2.000203,25.729511,85.933111,-0.006752,0.013557,0
2826,1014,25,83.104922,-85.325754,132.61751,-43.512115,23.381773,18.608891,0.003151,0.000679,1
2827,1014,26,73.54317,-0.457333,1.096652,-1.999789,23.191525,18.892712,0.021378,-0.010459,1
2828,1014,27,131.751087,-2.980107,1.171133,-45.519034,23.457253,23.213551,-0.057022,0.015892,1
2829,1014,28,131.341086,-5.268561,1.051009,-83.94915,21.867767,18.9697,-0.113815,-0.007195,1
2830,1014,29,12.121613,0.763593,1.097508,-2.000691,22.984637,18.335906,-0.012699,0.006451,1
2831,1014,30,47.756535,121.658407,-192.528214,-114.005758,26.558966,67.2888,-27.296189,16.389298,1
2832,1014,31,49.558624,-87.058519,197.45833,-86.547171,26.586136,29.195325,-0.634334,-0.412011,1
2833,1014,32,0.855652,2.422943,1.097202,-2.000639,27.962327,54.902986,-0.007484,0.034263,0
2834,1014,33,1.12056,0.132229,3.5e-05,-1e-05,25.242675,18.46857,-0.047661,-0.020551,1
2835,1014,34,48.075115,-0.820898,1.09724,-2.000564,25.098382,67.159316,0.075918,0.017736,1
2836,1014,35,99.61741,-47.744286,25.538171,-91.059695,25.07936,48.970427,-38.142287,112.921764,1
2837,1014,36,67.281469,-92.980991,70.353523,-134.163212,23.648842,49.759249,103.251168,-73.425513,1
2838,1014,37,55.845919,-77.323466,172.99969,-65.981248,19.916686,18.817701,-0.018379,-0.027657,1
2839,1014,38,131.245641,-5.159768,1.041508,-84.432664,21.926528,18.845152,-0.11467,0.025272,1
2840,1014,39,59.046603,-115.911896,63.254608,-164.938963,27.354609,65.017434,-0.525383,-0.252998,0
2841,1014,40,-0.497141,3.245168,1.097224,-2.00051,26.367185,23.667131,0.005357,0.031295,1
2842,1014,41,8.155715,-7.615133,188.412301,-79.940433,22.777723,18.574195,0.001381,-0.002039,1
2843,1014,42,1.341074,0.731109,1.097169,-2.000571,24.531685,74.06738,0.10005,-0.05862,1
2844,1014,43,131.752804,-2.985336,1.170363,-45.343303,23.279845,23.151833,-0.016556,-0.031734,1
2845,1014,44,83.334953,86.188919,-118.855284,-39.877007,26.080438,80.592876,-13.372154,-20.597433,1
2846,1014,45,57.060377,-114.138247,105.938799,-147.433871,27.08611,79.580779,19.712205,10.661977,1
2847,1014,46,32.239218,-125.003529,195.594724,-177.951653,27.180451,34.271245,-7.989334,-0.690298,1
2848,1014,47,44.437736,-122.925116,67.835851,-178.160041,23.077639,19.007664,-0.386131,0.071152,0
2849,1014,48,14.542288,26.226826,-164.665216,-57.989764,24.748637,49.762259,1.083534,-3.035011,1
2850,1014,49,13.684203,-11.636484,132.617726,-43.511595,23.185716,18.353662,0.001255,-0.001948,1
2851,1014,50,23.647778,-22.058044,132.617179,-43.512036,22.978789,18.767971,0.005104,0.013676,1
2852,1014,51,81.403728,-55.21377,40.061392,-146.837001,24.889224,29.614234,-12.723909,-14.863801,1
2853,1014,52,24.045138,43.135157,-177.28508,-65.306629,26.326134,52.14867,-9.020261,-3.266816,1
2854,1014,53,-0.97692,0.851541,1.096952,-2.000565,24.979121,18.363615,-0.05455,-0.003097,1
2855,1014,54,90.840117,-63.427963,30.52812,-144.775487,25.717027,28.223714,-44.25771,-53.487063,1
2856,1014,55,50.518998,-121.448371,109.177145,-153.4645,26.541107,18.619416,0.028633,-0.110023,0
2857,1014,56,18.149214,-129.928806,98.155168,-204.884235,20.508768,19.501596,-10.711729,-1.803925,0
2858,1014,57,108.889291,49.345835,-37.288545,-109.46075,25.591254,45.090185,-1.57936,25.784026,1
2859,1014,58,4.03359,1.458509,1.096794,-2.000655,23.06219,18.392093,0.007383,0.046467,1
2860,1014,59,5.165418,-1.114391,5.414552,-2.742658,26.21282,73.817342,-51.495495,24.068828,0
2861,1014,60,0.733696,1.956103,1.097562,-2.000455,22.381875,18.358031,0.016321,-0.012956,0
