sample_id,motor_efficiency,drivetrain_efficiency,Date,DateTime,Latitude,Longitude,Total Resistive Force,mechanical_power_w,Powertrain_efficiency_gear_SG,efficiency_limit,class_label
3988,1.0,0.9312,5/4/2022,2022-05-04 12:03:26,-33.91853,18.85106,-2945.067316,14762.73009,0.90345,0.73654,acceptable_efficiency
3989,0.828271,0.771286,5/4/2022,2022-05-04 12:03:27,-33.94029,18.85205,3651.803358,1609.170601,0.748301,0.73654,acceptable_efficiency
3990,0.832521,0.775244,5/4/2022,2022-05-04 12:03:28,-33.9403,18.85203,2379.556045,2420.078573,0.752141,0.73654,acceptable_efficiency
3991,0.918065,0.854902,5/4/2022,2022-05-04 12:03:33,-33.94047,18.852,883.492249,10760.118492,0.829426,0.73654,acceptable_efficiency
3992,0.900294,0.838354,5/4/2022,2022-05-04 12:03:38,-33.94094,18.85209,403.575157,14906.997193,0.813371,0.73654,acceptable_efficiency
3993,0.923534,0.859994,5/4/2022,2022-05-04 12:03:40,-33.94117,18.85212,4454.576055,28102.501795,0.834367,0.73654,acceptable_efficiency
3994,0.501078,0.466604,5/4/2022,2022-05-04 12:03:44,-33.94175,18.85219,3044.993561,7309.457661,0.452699,0.73654,low_efficiency
3995,1.0,0.9312,5/4/2022,2022-05-04 12:03:55,-33.94341,18.85241,-1584.713096,21320.972897,0.90345,0.73654,acceptable_efficiency
3996,1.0,0.9312,5/4/2022,2022-05-04 12:03:58,-33.9174,18.84992,-3480.805823,8602.493779,0.90345,0.73654,acceptable_efficiency
3997,1.0,0.9312,5/4/2022,2022-05-04 12:04:00,-33.9174,18.84986,-1873.745265,5975.07255,0.90345,0.73654,acceptable_efficiency
3998,1.0,0.9312,5/4/2022,2022-05-04 12:04:05,-33.91748,18.8497,-4733.074446,6923.603132,0.90345,0.73654,acceptable_efficiency
3999,0.278363,0.259212,5/4/2022,2022-05-04 12:04:07,-33.91749,18.8497,290.56827,45.347378,0.251487,0.73654,low_efficiency
4000,0.055008,0.051223,5/4/2022,2022-05-04 12:04:13,-33.91749,18.8497,44.001782,6.662126,0.049697,0.73654,low_efficiency
4001,1.0,0.9312,5/4/2022,2022-05-04 12:04:14,-33.91749,18.8497,-616.453413,100.514216,0.90345,0.73654,acceptable_efficiency
4002,1.0,0.9312,5/4/2022,2022-05-04 12:04:20,-33.94422,18.85267,-4239.685439,0.0,0.90345,0.73654,acceptable_efficiency
4003,1.0,0.9312,5/4/2022,2022-05-04 12:04:21,-33.91751,18.84967,497.451178,255.916434,0.90345,0.73654,acceptable_efficiency
4004,0.901844,0.839798,5/4/2022,2022-05-04 12:04:29,-33.94448,18.85282,2606.958024,8991.659437,0.814772,0.73654,acceptable_efficiency
4005,0.85775,0.798737,5/4/2022,2022-05-04 12:04:31,-33.94462,18.85288,1023.672713,8293.080291,0.774934,0.73654,acceptable_efficiency
4006,0.817874,0.761604,5/4/2022,2022-05-04 12:04:36,-33.94505,18.85302,915.693382,7172.05033,0.738908,0.73654,acceptable_efficiency
4007,0.809402,0.753715,5/4/2022,2022-05-04 12:04:37,-33.94514,18.85305,1173.411118,7808.37504,0.731254,0.73654,acceptable_efficiency
4008,0.727992,0.677906,5/4/2022,2022-05-04 12:04:40,-33.94546,18.85316,477.026878,7603.95367,0.657704,0.73654,low_efficiency
4009,0.75397,0.702096,5/4/2022,2022-05-04 12:04:41,-33.94557,18.85319,1077.019551,10012.977752,0.681174,0.73654,acceptable_efficiency
4010,0.74638,0.695029,5/4/2022,2022-05-04 12:04:42,-33.94568,18.85323,1330.72145,10586.965366,0.674317,0.73654,acceptable_efficiency
4011,1.0,0.9312,5/4/2022,2022-05-04 12:04:51,-33.91825,18.84879,0.0,0.0,0.90345,0.73654,acceptable_efficiency
4012,0.856073,0.797176,5/4/2022,2022-05-04 12:05:01,-33.91826,18.8488,2382.86122,2465.45454,0.77342,0.73654,acceptable_efficiency
4013,0.786377,0.732274,5/4/2022,2022-05-04 12:05:02,-33.91828,18.84879,530.353309,1715.537705,0.710452,0.73654,acceptable_efficiency
4014,1.0,0.9312,5/4/2022,2022-05-04 12:05:02,-33.94807,18.85416,822.215705,265.399932,0.90345,0.73654,acceptable_efficiency
4015,0.744967,0.693713,5/4/2022,2022-05-04 12:05:05,-33.91837,18.84875,1068.660805,1933.603952,0.67304,0.73654,acceptable_efficiency
4016,0.686796,0.639545,5/4/2022,2022-05-04 12:05:06,-33.91841,18.84873,256.980971,1613.505614,0.620486,0.73654,low_efficiency
4017,1.0,0.9312,5/4/2022,2022-05-04 12:05:14,-33.91874,18.84851,-2192.924698,7958.300958,0.90345,0.73654,acceptable_efficiency
4018,1.0,0.9312,5/4/2022,2022-05-04 12:05:20,-33.91896,18.84836,-5883.112045,24611.758136,0.90345,0.73654,acceptable_efficiency
4019,0.682077,0.63515,5/4/2022,2022-05-04 12:05:28,-33.91918,18.84823,1803.177162,1226.668223,0.616223,0.73654,low_efficiency
4020,0.659106,0.61376,5/4/2022,2022-05-04 12:05:29,-33.91921,18.84821,288.231711,1319.888197,0.59547,0.73654,low_efficiency
4021,0.064555,0.060113,5/4/2022,2022-05-04 12:05:29,-33.95248,18.85577,2807.691311,2034.266171,0.058322,0.73654,low_efficiency
4022,1.0,0.9312,5/4/2022,2022-05-04 12:05:34,-33.91945,18.84805,-5728.267612,24444.31969,0.90345,0.73654,acceptable_efficiency
4023,1.0,0.9312,5/4/2022,2022-05-04 12:05:36,-33.91953,18.84801,-5289.273851,16065.817563,0.90345,0.73654,acceptable_efficiency
4024,1.0,0.9312,5/4/2022,2022-05-04 12:05:39,-33.95451,18.85592,100.78639,19869.304948,0.90345,0.73654,acceptable_efficiency
4025,1.0,0.9312,5/4/2022,2022-05-04 12:05:40,-33.95471,18.85589,-6516.196497,124355.876646,0.90345,0.73654,acceptable_efficiency
4026,1.0,0.9312,5/4/2022,2022-05-04 12:05:48,-33.91993,18.84772,-452.682239,1338.08673,0.90345,0.73654,acceptable_efficiency
4027,1.0,0.9312,5/4/2022,2022-05-04 12:05:51,-33.91998,18.84761,-620.633748,1888.025045,0.90345,0.73654,acceptable_efficiency
4028,0.147779,0.137612,5/4/2022,2022-05-04 12:05:52,-33.95697,18.85496,1068.301261,6241.308691,0.133511,0.73654,low_efficiency
4029,0.862721,0.803366,5/4/2022,2022-05-04 12:05:53,-33.91999,18.84753,1175.75713,4233.14336,0.779426,0.73654,acceptable_efficiency
4030,0.900981,0.838994,5/4/2022,2022-05-04 12:05:54,-33.91997,18.84747,5839.073398,7565.939012,0.813992,0.73654,acceptable_efficiency
4031,1.0,0.9312,5/4/2022,2022-05-04 12:05:55,-33.9575,18.8546,-3544.857206,67452.310145,0.90345,0.73654,acceptable_efficiency
4032,1.0,0.9312,5/4/2022,2022-05-04 12:05:56,-33.91991,18.84734,-2449.85367,13980.909213,0.90345,0.73654,acceptable_efficiency
4033,1.0,0.9312,5/4/2022,2022-05-04 12:06:02,-33.95869,18.85377,-2264.878906,41503.36633,0.90345,0.73654,acceptable_efficiency
4034,1.0,0.9312,5/4/2022,2022-05-04 12:06:02,-33.91974,18.84701,-8747.474241,34271.873823,0.90345,0.73654,acceptable_efficiency
4035,1.0,0.9312,5/4/2022,2022-05-04 12:06:06,-33.93314,18.85854,-917.616429,352.674704,0.90345,0.73654,acceptable_efficiency
4036,1.0,0.9312,5/4/2022,2022-05-04 12:06:11,-33.91967,18.8468,-1727.693344,507.068219,0.90345,0.73654,acceptable_efficiency
4037,0.812215,0.756335,5/4/2022,2022-05-04 12:06:12,-33.93318,18.85857,4102.11454,1319.295032,0.733796,0.73654,acceptable_efficiency
4038,0.434388,0.404502,5/4/2022,2022-05-04 12:06:16,-33.91967,18.84681,493.085876,99.924274,0.392448,0.73654,low_efficiency
4039,0.830411,0.773279,5/4/2022,2022-05-04 12:06:16,-33.9332,18.85863,206.856144,1961.544007,0.750235,0.73654,acceptable_efficiency
4040,0.852727,0.79406,5/4/2022,2022-05-04 12:06:17,-33.9332,18.85865,1747.023627,2644.532044,0.770397,0.73654,acceptable_efficiency
4041,1.0,0.9312,5/4/2022,2022-05-04 12:06:20,-33.93317,18.85877,-1168.345352,3815.473445,0.90345,0.73654,acceptable_efficiency
4042,1.0,0.9312,5/4/2022,2022-05-04 12:06:20,-33.91966,18.84682,-847.230273,376.932877,0.90345,0.73654,acceptable_efficiency
4043,1.0,0.9312,5/4/2022,2022-05-04 12:06:24,-33.91966,18.84683,0.0,0.0,0.90345,0.73654,acceptable_efficiency
4044,1.0,0.9312,5/4/2022,2022-05-04 12:06:25,-33.96222,18.85129,-2440.529561,38565.511701,0.90345,0.73654,acceptable_efficiency
4045,1.0,0.9312,5/4/2022,2022-05-04 12:06:25,-33.91966,18.84683,0.0,0.0,0.90345,0.73654,acceptable_efficiency
4046,1.0,0.9312,5/4/2022,2022-05-04 12:06:29,-33.91966,18.84683,0.0,0.0,0.90345,0.73654,acceptable_efficiency
4047,0.516699,0.48115,5/4/2022,2022-05-04 12:06:30,-33.96295,18.85074,2429.691155,22561.848018,0.466812,0.73654,low_efficiency
4048,1.0,0.9312,5/4/2022,2022-05-04 12:06:30,-33.91966,18.84683,0.0,0.0,0.90345,0.73654,acceptable_efficiency
4049,0.54393,0.506507,5/4/2022,2022-05-04 12:06:31,-33.96309,18.8506,1989.899212,26588.12068,0.491413,0.73654,low_efficiency
4050,0.867913,0.8082,5/4/2022,2022-05-04 12:06:32,-33.93311,18.85894,1484.567867,3152.004199,0.784116,0.73654,acceptable_efficiency
4051,0.863231,0.80384,5/4/2022,2022-05-04 12:06:34,-33.93305,18.85897,1573.169981,4092.439669,0.779886,0.73654,acceptable_efficiency
4052,0.425755,0.396463,5/4/2022,2022-05-04 12:06:42,-33.9645,18.84858,5422.684443,28082.918441,0.384649,0.73654,low_efficiency
4053,0.396658,0.369368,5/4/2022,2022-05-04 12:06:43,-33.96462,18.84836,915.768773,27981.297701,0.358361,0.73654,low_efficiency
4054,0.01617,0.015058,5/4/2022,2022-05-04 12:06:44,-33.96474,18.84814,2161.649293,676.997737,0.014609,0.73654,low_efficiency
4055,1.0,0.9312,5/4/2022,2022-05-04 12:06:48,-33.96524,18.84723,-5570.205739,117240.225515,0.90345,0.73654,acceptable_efficiency
4056,1.0,0.9312,5/4/2022,2022-05-04 12:06:49,-33.91966,18.84682,0.0,0.0,0.90345,0.73654,acceptable_efficiency
4057,0.182272,0.169732,5/4/2022,2022-05-04 12:06:50,-33.9655,18.8468,505.082036,9796.35867,0.164674,0.73654,low_efficiency
4058,1.0,0.9312,5/4/2022,2022-05-04 12:06:50,-33.93287,18.85895,0.0,0.0,0.90345,0.73654,acceptable_efficiency
4059,0.370786,0.345276,5/4/2022,2022-05-04 12:06:51,-33.96563,18.8466,908.715204,23282.42969,0.334986,0.73654,low_efficiency
4060,0.82786,0.770903,5/4/2022,2022-05-04 12:06:52,-33.91966,18.8468,1371.256275,1635.285004,0.74793,0.73654,acceptable_efficiency
4061,0.200169,0.186397,5/4/2022,2022-05-04 12:06:52,-33.93287,18.85895,158.46208,30.63604,0.180842,0.73654,low_efficiency
4062,0.459575,0.427957,5/4/2022,2022-05-04 12:06:52,-33.96577,18.84641,2917.250902,30543.563986,0.415203,0.73654,low_efficiency
4063,0.4112,0.38291,5/4/2022,2022-05-04 12:06:54,-33.96606,18.84606,837.069431,24519.852039,0.371499,0.73654,low_efficiency
4064,0.896887,0.835181,5/4/2022,2022-05-04 12:06:54,-33.91967,18.84674,3048.705389,5811.429767,0.810292,0.73654,acceptable_efficiency
4065,1.0,0.9312,5/4/2022,2022-05-04 12:06:54,-33.93287,18.85895,-1666.039809,461.808075,0.90345,0.73654,acceptable_efficiency
4066,1.0,0.9312,5/4/2022,2022-05-04 12:06:55,-33.93286,18.85894,0.0,0.0,0.90345,0.73654,acceptable_efficiency
4067,0.35816,0.333519,5/4/2022,2022-05-04 12:06:57,-33.96655,18.84561,813.537196,20786.820987,0.32358,0.73654,low_efficiency
4068,0.254683,0.237161,5/4/2022,2022-05-04 12:06:58,-33.96673,18.84548,510.579045,13048.624755,0.230093,0.73654,low_efficiency
4069,1.0,0.9312,5/4/2022,2022-05-04 12:06:59,-33.91986,18.84657,-3524.264482,17986.226455,0.90345,0.73654,acceptable_efficiency
4070,1.0,0.9312,5/4/2022,2022-05-04 12:07:00,-33.96711,18.84523,1232.931349,1143.864582,0.90345,0.73654,acceptable_efficiency
4071,1.0,0.9312,5/4/2022,2022-05-04 12:07:01,-33.93286,18.85895,0.0,0.0,0.90345,0.73654,acceptable_efficiency
4072,1.0,0.9312,5/4/2022,2022-05-04 12:07:02,-33.96749,18.84502,-1884.327906,36935.143162,0.90345,0.73654,acceptable_efficiency
4073,1.0,0.9312,5/4/2022,2022-05-04 12:07:03,-33.93286,18.85895,0.0,0.0,0.90345,0.73654,acceptable_efficiency
4074,0.697622,0.649626,5/4/2022,2022-05-04 12:07:07,-33.93284,18.85894,24.007829,558.381107,0.630267,0.73654,low_efficiency
4075,0.326933,0.30444,5/4/2022,2022-05-04 12:07:08,-33.93282,18.85894,613.636864,125.714089,0.295368,0.73654,low_efficiency
4076,0.337506,0.314285,5/4/2022,2022-05-04 12:07:09,-33.9689,18.84451,258.362717,25491.501582,0.30492,0.73654,low_efficiency
4077,0.771589,0.718504,5/4/2022,2022-05-04 12:07:11,-33.9203,18.8462,249.776564,3266.528485,0.697093,0.73654,acceptable_efficiency
4078,0.318996,0.297049,5/4/2022,2022-05-04 12:07:13,-33.9698,18.84415,3621.703228,24753.599694,0.288197,0.73654,low_efficiency
4079,1.0,0.9312,5/4/2022,2022-05-04 12:07:14,-33.93275,18.85892,-601.004084,414.379556,0.90345,0.73654,acceptable_efficiency
4080,1.0,0.9312,5/4/2022,2022-05-04 12:07:15,-33.97023,18.84397,-7011.458982,153324.185097,0.90345,0.73654,acceptable_efficiency
4081,1.0,0.9312,5/4/2022,2022-05-04 12:07:17,-33.9206,18.846,-7172.133947,37471.998152,0.90345,0.73654,acceptable_efficiency
4082,0.333919,0.310946,5/4/2022,2022-05-04 12:07:18,-33.97085,18.84372,2593.863691,21380.583269,0.301679,0.73654,low_efficiency
4083,1.0,0.9312,5/4/2022,2022-05-04 12:07:27,-33.97282,18.84288,-5430.91835,119672.288587,0.90345,0.73654,acceptable_efficiency
4084,0.798097,0.743188,5/4/2022,2022-05-04 12:07:30,-33.93269,18.8589,323.247015,1141.524645,0.721041,0.73654,acceptable_efficiency
4085,1.0,0.9312,5/4/2022,2022-05-04 12:07:31,-33.97364,18.84255,-9506.428761,183436.888327,0.90345,0.73654,acceptable_efficiency
4086,0.813108,0.757166,5/4/2022,2022-05-04 12:07:32,-33.93266,18.85889,1748.426163,1594.415727,0.734603,0.73654,acceptable_efficiency
4087,1.0,0.9312,5/4/2022,2022-05-04 12:07:32,-33.92063,18.84596,0.0,0.0,0.90345,0.73654,acceptable_efficiency
4088,1.0,0.9312,5/4/2022,2022-05-04 12:07:32,-33.97382,18.84248,-2486.03492,44733.708076,0.90345,0.73654,acceptable_efficiency
4089,1.0,0.9312,5/4/2022,2022-05-04 12:07:34,-33.92063,18.84596,0.0,0.0,0.90345,0.73654,acceptable_efficiency
4090,1.0,0.9312,5/4/2022,2022-05-04 12:07:36,-33.92063,18.84596,0.0,0.0,0.90345,0.73654,acceptable_efficiency
4091,1.0,0.9312,5/4/2022,2022-05-04 12:07:38,-33.97478,18.84214,-4088.187821,56098.215881,0.90345,0.73654,acceptable_efficiency
4092,1.0,0.9312,5/4/2022,2022-05-04 12:07:39,-33.92063,18.84596,0.0,0.0,0.90345,0.73654,acceptable_efficiency
4093,1.0,0.9312,5/4/2022,2022-05-04 12:07:42,-33.92063,18.84596,0.0,0.0,0.90345,0.73654,acceptable_efficiency
4094,1.0,0.9312,5/4/2022,2022-05-04 12:07:44,-33.93254,18.85884,0.0,0.0,0.90345,0.73654,acceptable_efficiency
4095,1.0,0.9312,5/4/2022,2022-05-04 12:07:48,-33.97578,18.84189,-13394.977848,100842.252602,0.90345,0.73654,acceptable_efficiency
4096,1.0,0.9312,5/4/2022,2022-05-04 12:07:51,-33.93253,18.85885,0.0,0.0,0.90345,0.73654,acceptable_efficiency
4097,1.0,0.9312,5/4/2022,2022-05-04 12:07:52,-33.92075,18.84587,-2403.793622,10212.949843,0.90345,0.73654,acceptable_efficiency
4098,1.0,0.9312,5/4/2022,2022-05-04 12:07:53,-33.92079,18.84584,-298.516304,1314.888026,0.90345,0.73654,acceptable_efficiency
4099,1.0,0.9312,5/4/2022,2022-05-04 12:07:55,-33.92088,18.84578,-960.981042,4407.47363,0.90345,0.73654,acceptable_efficiency
4100,1.0,0.9312,5/4/2022,2022-05-04 12:07:57,-33.92094,18.84573,-5165.016345,21162.488065,0.90345,0.73654,acceptable_efficiency
4101,1.0,0.9312,5/4/2022,2022-05-04 12:07:59,-33.92099,18.84569,255.377286,725.069057,0.90345,0.73654,acceptable_efficiency
4102,1.0,0.9312,5/4/2022,2022-05-04 12:08:05,-33.93251,18.85885,0.0,0.0,0.90345,0.73654,acceptable_efficiency
4103,0.060843,0.056657,5/4/2022,2022-05-04 12:08:11,-33.97567,18.84188,52.812768,7.258053,0.054968,0.73654,low_efficiency
4104,1.0,0.9312,5/4/2022,2022-05-04 12:08:12,-33.92115,18.84518,-1439.413125,2018.418119,0.90345,0.73654,acceptable_efficiency
4105,1.0,0.9312,5/4/2022,2022-05-04 12:08:12,-33.97566,18.84188,-572.418852,86.66754,0.90345,0.73654,acceptable_efficiency
4106,1.0,0.9312,5/4/2022,2022-05-04 12:08:14,-33.93251,18.85885,0.0,0.0,0.90345,0.73654,acceptable_efficiency
4107,0.905941,0.843612,5/4/2022,2022-05-04 12:08:23,-33.97593,18.84175,2822.901661,10136.913281,0.818473,0.73654,acceptable_efficiency
4108,0.913877,0.851002,5/4/2022,2022-05-04 12:08:24,-33.97599,18.84171,1674.981765,13101.697022,0.825642,0.73654,acceptable_efficiency
4109,1.0,0.9312,5/4/2022,2022-05-04 12:08:30,-33.93251,18.85886,0.0,0.0,0.90345,0.73654,acceptable_efficiency
4110,1.0,0.9312,5/4/2022,2022-05-04 12:08:36,-33.92108,18.84453,-1155.483189,557.138491,0.90345,0.73654,acceptable_efficiency
4111,1.0,0.9312,5/4/2022,2022-05-04 12:08:39,-33.92108,18.84455,-1859.810272,610.825193,0.90345,0.73654,acceptable_efficiency
4112,1.0,0.9312,5/4/2022,2022-05-04 12:08:41,-33.93246,18.85883,-1765.672362,2689.781819,0.90345,0.73654,acceptable_efficiency
4113,1.0,0.9312,5/4/2022,2022-05-04 12:08:47,-33.93243,18.85881,0.0,0.0,0.90345,0.73654,acceptable_efficiency
4114,1.0,0.9312,5/4/2022,2022-05-04 12:08:51,-33.93243,18.85881,-819.016701,177.420947,0.90345,0.73654,acceptable_efficiency
4115,1.0,0.9312,5/4/2022,2022-05-04 12:08:58,-33.98058,18.83939,-1238.383326,20647.904203,0.90345,0.73654,acceptable_efficiency
4116,1.0,0.9312,5/4/2022,2022-05-04 12:08:59,-33.98073,18.83927,-2263.74677,38777.575825,0.90345,0.73654,acceptable_efficiency
4117,0.877444,0.817075,5/4/2022,2022-05-04 12:09:07,-33.93237,18.85883,1157.383126,3688.578532,0.792727,0.73654,acceptable_efficiency
4118,1.0,0.9312,5/4/2022,2022-05-04 12:09:07,-33.92106,18.84456,4306.138435,0.0,0.90345,0.73654,acceptable_efficiency
4119,0.882239,0.821541,5/4/2022,2022-05-04 12:09:08,-33.93235,18.85883,1604.185908,4292.309294,0.797059,0.73654,acceptable_efficiency
4120,0.892625,0.831212,5/4/2022,2022-05-04 12:09:09,-33.92103,18.84451,4238.680356,5361.269091,0.806442,0.73654,acceptable_efficiency
4121,1.0,0.9312,5/4/2022,2022-05-04 12:09:10,-33.98245,18.83772,-4264.526507,81484.070581,0.90345,0.73654,acceptable_efficiency
4122,0.921914,0.858486,5/4/2022,2022-05-04 12:09:11,-33.93227,18.8589,3218.561166,12616.079471,0.832903,0.73654,acceptable_efficiency
4123,0.096829,0.090167,5/4/2022,2022-05-04 12:09:12,-33.98275,18.83738,1308.70308,3736.633318,0.08748,0.73654,low_efficiency
4124,0.907176,0.844762,5/4/2022,2022-05-04 12:09:12,-33.93226,18.85896,1591.06119,11313.445978,0.819588,0.73654,acceptable_efficiency
4125,0.821225,0.764725,5/4/2022,2022-05-04 12:09:13,-33.93225,18.85904,2130.602204,5340.557225,0.741936,0.73654,acceptable_efficiency
4126,1.0,0.9312,5/4/2022,2022-05-04 12:09:16,-33.93221,18.85931,-1861.465296,13779.644814,0.90345,0.73654,acceptable_efficiency
4127,1.0,0.9312,5/4/2022,2022-05-04 12:09:17,-33.9209,18.84409,-5108.693317,19087.250912,0.90345,0.73654,acceptable_efficiency
4128,0.363395,0.338394,5/4/2022,2022-05-04 12:09:18,-33.98363,18.83629,2348.294383,22569.319252,0.32831,0.73654,low_efficiency
4129,1.0,0.9312,5/4/2022,2022-05-04 12:09:21,-33.93216,18.85981,-6120.687861,44695.82561,0.90345,0.73654,acceptable_efficiency
4130,1.0,0.9312,5/4/2022,2022-05-04 12:09:24,-33.9208,18.84381,-2377.014141,8399.366517,0.90345,0.73654,acceptable_efficiency
4131,0.03991,0.037164,5/4/2022,2022-05-04 12:09:25,-33.9846,18.83483,3006.373694,2012.486271,0.036057,0.73654,low_efficiency
4132,0.252078,0.234735,5/4/2022,2022-05-04 12:09:30,-33.98524,18.83363,1948.216742,19513.900043,0.22774,0.73654,low_efficiency
4133,0.178262,0.165997,5/4/2022,2022-05-04 12:09:31,-33.98536,18.83337,1137.819155,13452.154946,0.161051,0.73654,low_efficiency
4134,1.0,0.9312,5/4/2022,2022-05-04 12:09:32,-33.93214,18.85999,0.0,0.0,0.90345,0.73654,acceptable_efficiency
4135,1.0,0.9312,5/4/2022,2022-05-04 12:09:33,-33.92076,18.84374,0.0,0.0,0.90345,0.73654,acceptable_efficiency
4136,1.0,0.9312,5/4/2022,2022-05-04 12:09:35,-33.93214,18.85999,0.0,0.0,0.90345,0.73654,acceptable_efficiency
4137,1.0,0.9312,5/4/2022,2022-05-04 12:09:36,-33.92076,18.84375,0.0,0.0,0.90345,0.73654,acceptable_efficiency
4138,1.0,0.9312,5/4/2022,2022-05-04 12:09:39,-33.98628,18.83121,-2154.859439,51082.001746,0.90345,0.73654,acceptable_efficiency
4139,1.0,0.9312,5/4/2022,2022-05-04 12:09:42,-33.93214,18.85999,0.0,0.0,0.90345,0.73654,acceptable_efficiency
4140,1.0,0.9312,5/4/2022,2022-05-04 12:09:42,-33.98666,18.83042,252.4851,2051.157836,0.90345,0.73654,acceptable_efficiency
4141,1.0,0.9312,5/4/2022,2022-05-04 12:09:53,-33.93215,18.85999,0.0,0.0,0.90345,0.73654,acceptable_efficiency
4142,1.0,0.9312,5/4/2022,2022-05-04 12:09:59,-33.92077,18.84376,0.0,0.0,0.90345,0.73654,acceptable_efficiency
4143,0.888155,0.82705,5/4/2022,2022-05-04 12:10:00,-33.93215,18.86004,4824.344231,5924.907803,0.802404,0.73654,acceptable_efficiency
4144,0.195159,0.181732,5/4/2022,2022-05-04 12:10:00,-33.99021,18.8272,806.847406,14825.923083,0.176316,0.73654,low_efficiency
4145,0.320132,0.298107,5/4/2022,2022-05-04 12:10:01,-33.99047,18.8271,4005.711524,28424.991979,0.289223,0.73654,low_efficiency
4146,1.0,0.9312,5/4/2022,2022-05-04 12:10:01,-33.92077,18.84376,0.0,0.0,0.90345,0.73654,acceptable_efficiency
4147,1.0,0.9312,5/4/2022,2022-05-04 12:10:02,-33.99072,18.827,-128.437383,2994.709589,0.90345,0.73654,acceptable_efficiency
4148,0.324399,0.302081,5/4/2022,2022-05-04 12:10:06,-33.99172,18.8268,1279.632254,29166.992504,0.293079,0.73654,low_efficiency
4149,0.425576,0.396296,5/4/2022,2022-05-04 12:10:07,-33.99197,18.82676,2412.735202,47884.919581,0.384486,0.73654,low_efficiency
4150,1.0,0.9312,5/4/2022,2022-05-04 12:10:08,-33.92078,18.84376,0.0,0.0,0.90345,0.73654,acceptable_efficiency
4151,1.0,0.9312,5/4/2022,2022-05-04 12:10:11,-33.92078,18.84375,0.0,0.0,0.90345,0.73654,acceptable_efficiency
4152,1.0,0.9312,5/4/2022,2022-05-04 12:10:12,-33.92078,18.84375,0.0,0.0,0.90345,0.73654,acceptable_efficiency
4153,0.66885,0.622833,5/4/2022,2022-05-04 12:10:17,-33.92077,18.84375,59.116913,500.525977,0.604273,0.73654,low_efficiency
4154,0.303679,0.282786,5/4/2022,2022-05-04 12:10:23,-33.92064,18.84373,1209.079348,269.363434,0.274358,0.73654,low_efficiency
4155,1.0,0.9312,5/4/2022,2022-05-04 12:10:27,-33.99543,18.82631,6819.795703,97.542263,0.90345,0.73654,acceptable_efficiency
4156,0.0,0.9321,5/4/2022,2022-05-04 12:10:33,-33.99589,18.82591,996.589079,3130.140361,0.0,0.73654,low_efficiency
4157,1.0,0.9312,5/4/2022,2022-05-04 12:10:33,-33.92041,18.84378,-1551.943845,965.198083,0.90345,0.73654,acceptable_efficiency
4158,0.937024,0.872557,5/4/2022,2022-05-04 12:10:37,-33.99625,18.82568,9607.550853,25099.513852,0.846554,0.73654,acceptable_efficiency
